Package,OpenSSF_RS,Custom_SC,Custom_RS,Snyk_SC,Snyk_RS,Id,Label,Degree,Pageranks,Eigencentrality,In_reach,Avg_RS
eth-hash,2.14,0.627676632,6.27676632,77,2.3,91,eth-hash-0.5.1,11,0.000197,0.0049,3,3.57225544
cement,2.14,0.738301182,7.38301182,65,3.5,1731,cement-3.0.8,2,5.20E-05,0.00091,1,4.34100394
webassets,2.14,0.624786137,6.24786137,64,3.6,7393,webassets-0.12.1,3,5.20E-05,0.00144,1,3.99595379
evdev,2.14,0.595520168,5.95520168,68,3.2,1462,evdev-1.6.1,3,7.70E-05,0.00146,1,3.765067227
mo-future,2.14,0.688521252,6.88521252,67,3.3,10606,mo-future-3.147.20327,5,0.000174,0.00247,1,4.108404173
pysocks,2.11,0.831900379,8.31900379,79,2.1,36,pysocks-1.7.1,13,0.001858,0.05515,1,4.176334597
click-plugins,2.11,0.661573384,6.61573384,70,3,1548,click-plugins-1.1.1,11,0.000118,0.00549,2,3.908577947
parameterized,2.11,0.753923744,7.53923744,82,1.8,5833,parameterized-0.9.0,3,5.00E-05,0.00137,1,3.81641248
plyvel,2.11,0.624497548,6.24497548,68,3.2,3915,plyvel-1.5.0,2,7.40E-05,0.00091,1,3.851658493
pickleshare,2.05,0.777251917,7.77251917,76,2.4,475,pickleshare-0.7.5,8,9.80E-05,0.00558,1,4.074173057
dataclasses,2.05,0.780690843,7.80690843,74,2.6,2803,dataclasses-0.6,12,0.000155,0.00557,1,4.15230281
catboost,2.05,0.491755161,4.91755161,86,1.4,7465,catboost-1.1.1,14,5.10E-05,0.00229,41,2.78918387
bumpversion,2.05,0.637802698,6.37802698,64,3.6,4249,bumpversion-0.5.3,2,3.90E-05,0.00091,1,4.009342327
arabic-reshaper,2.05,0.908344229,9.08344229,71,2.9,10773,arabic-reshaper-3.0.0,1,3.90E-05,0.00048,1,4.677814097
geocoder,2.05,0.671641247,6.71641247,61,3.9,5005,geocoder-1.38.1,8,4.60E-05,0.00139,33,4.22213749
uplink,2.05,0.679523067,6.79523067,64,3.6,3292,uplink-0.9.7,5,7.90E-05,0.00091,30,4.148410223
asgi-lifespan,2.05,0.657468898,6.57468898,63,3.7,7600,asgi-lifespan-2.1.0,2,3.60E-05,0.0005,2,4.10822966
mapbox,2.05,0.745416127,7.45416127,60,4,8225,mapbox-0.18.1,8,4.50E-05,0.00046,48,4.50138709
easygui,2.05,0.606385877,6.06385877,63,3.7,1980,easygui-0.98.3,2,5.60E-05,0.00091,1,3.937952923
ldapdomaindump,2.05,0.785622027,7.85622027,68,3.2,140,ldapdomaindump-0.9.4,5,4.20E-05,0.00096,5,4.36874009
htmllistparse,2.05,0.806083003,8.06083003,65,3.5,5718,htmllistparse-0.6.0,5,4.00E-05,0.00046,35,4.536943343
webencodings,2.03,0.720940291,7.20940291,71,2.9,203,webencodings-0.5.1,14,0.000535,0.00819,1,4.046467637
text-unidecode,2.03,0.725673181,7.25673181,70,3,947,text-unidecode-1.2,1,4.60E-05,0.00048,1,4.09557727
astunparse,2.03,0.780478426,7.80478426,70,3,674,astunparse-1.6.3,7,0.000105,0.00343,3,4.27826142
cligj,1.97,0.795997241,7.95997241,71,2.9,1549,cligj-0.7.2,3,5.40E-05,0.00144,2,4.27665747
docker-pycreds,1.97,0.675246802,6.75246802,73,2.7,5910,docker-pycreds-0.4.0,4,6.00E-05,0.00148,2,3.80748934
pathtools,1.97,0.799422061,7.99422061,70,3,4260,pathtools-0.1.2,5,9.50E-05,0.00237,1,4.32140687
pytimeparse,1.97,0.793936552,7.93936552,70,3,5170,pytimeparse-1.1.8,2,4.40E-05,0.00094,1,4.30312184
pyxlsb,1.97,0.805082709,8.05082709,68,3.2,1429,pyxlsb-1.0.10,1,3.90E-05,0.00055,1,4.406942363
chevron,1.97,0.76550088,7.6550088,61,3.9,2378,chevron-0.14.0,1,4.40E-05,0.00048,1,4.508336267
fastprogress,1.97,0.625938489,6.25938489,71,2.9,5125,fastprogress-1.0.3,4,6.00E-05,0.00198,1,3.709794963
pysnmp,1.97,0.737630036,7.37630036,67,3.3,5316,pysnmp-4.4.12,4,6.50E-05,0.00046,5,4.215433453
jsonformatter,1.97,0.671641247,6.71641247,63,3.7,13260,jsonformatter-0.3.2,1,3.60E-05,0.00046,1,4.128804157
graypy,1.97,0.75057081,7.5057081,61,3.9,3471,graypy-2.1.0,2,6.50E-05,0.00091,1,4.458569367
assertpy,1.97,0.7735796,7.735796,63,3.7,1508,assertpy-1.1,1,3.80E-05,0.00052,1,4.468598667
stomp-py,1.97,0.669763096,6.69763096,63,3.7,10416,stomp-py-6.0.0,2,4.10E-05,0.00046,2,4.122543653
pyvis,1.97,0.617515867,6.17515867,71,2.9,11762,pyvis-0.3.2,5,4.20E-05,0.00046,61,3.681719557
async-property,1.97,0.831562358,8.31562358,72,2.8,9349,async-property-0.2.1,1,4.20E-05,0.00048,1,4.361874527
pycoingecko,1.97,0.775195324,7.75195324,68,3.2,1970,pycoingecko-3.1.0,2,3.70E-05,0.00048,28,4.307317747
constantly,1.95,0.657936637,6.57936637,70,3,1200,constantly-15.1.0,4,8.00E-05,0.00262,1,3.843122123
hjson,1.95,0.75900903,7.5900903,65,3.5,6090,hjson-3.1.0,4,7.10E-05,0.00185,1,4.346696767
pluginbase,1.95,0.80604882,8.0604882,61,3.9,4527,pluginbase-1.0.1,4,6.10E-05,0.00185,1,4.6368294
pdfrw,1.95,0.768291596,7.68291596,64,3.6,3989,pdfrw-0.4,3,6.50E-05,0.00137,1,4.410971987
cma,1.95,0.645123998,6.45123998,62,3.8,4638,cma-3.3.0,3,4.30E-05,0.00091,2,4.067079993
sly,1.95,0.71686806,7.1686806,68,3.2,4656,sly-0.5,1,6.50E-05,0.00046,1,4.106226867
qdarkstyle,1.95,0.740389164,7.40389164,71,2.9,4161,qdarkstyle-3.1,3,4.00E-05,0.00091,3,4.084630547
backcall,1.89,0.836479519,8.36479519,68,3.2,472,backcall-0.2.0,7,9.20E-05,0.0051,1,4.48493173
pytzdata,1.89,0.682888687,6.82888687,70,3,207,pytzdata-2020.1,3,0.000142,0.00198,1,3.906295623
imagesize,1.89,0.768031625,7.68031625,76,2.4,1226,imagesize-1.4.1,15,0.0001,0.00804,1,3.990105417
pydot,1.89,0.892554698,8.92554698,80,2,266,pydot-1.4.2,21,0.000181,0.0093,2,4.271848993
langcodes,1.89,0.783402734,7.83402734,70,3,1385,langcodes-3.3.0,5,5.40E-05,0.00232,4,4.241342447
korean-lunar-calendar,1.89,0.683837011,6.83837011,64,3.6,1088,korean-lunar-calendar-0.3.1,2,5.80E-05,0.00107,1,4.109456703
terminaltables,1.89,0.709934189,7.09934189,70,3,1005,terminaltables-3.1.10,14,0.000142,0.00651,1,3.996447297
binaryornot,1.89,0.639795876,6.39795876,79,2.1,2631,binaryornot-0.4.4,3,5.50E-05,0.00105,2,3.46265292
gspread-dataframe,1.89,0.794822018,7.94822018,65,3.5,7705,gspread-dataframe-3.3.0,4,4.40E-05,0.00048,62,4.446073393
memoization,1.89,0.671641247,6.71641247,61,3.9,10039,memoization-0.4.0,2,6.60E-05,0.00094,1,4.168804157
jsonfield,1.89,0.881993421,8.81993421,64,3.6,3871,jsonfield-3.1.0,2,3.90E-05,0.00046,5,4.76997807
radon,1.89,0.777430447,7.77430447,74,2.6,3631,radon-4.5.0,4,3.60E-05,0.00046,5,4.08810149
coolname,1.89,0.811555134,8.11555134,65,3.5,7601,coolname-2.2.0,1,3.60E-05,0.0005,1,4.501850447
speedtest-cli,1.89,0.708125808,7.08125808,58,4.2,7934,speedtest-cli-2.1.3,3,5.30E-05,0.00137,1,4.39041936
gspread-formatting,1.89,0.809608017,8.09608017,62,3.8,4222,gspread-formatting-1.1.2,1,3.50E-05,0,52,4.595360057
pyjks,1.89,0.775312955,7.75312955,60,4,1074,pyjks-20.0.0,13,6.50E-05,0.0037,6,4.54770985
unicodecsv,1.86,0.702218085,7.02218085,79,2.1,1006,unicodecsv-0.14.1,11,9.50E-05,0.00525,1,3.66072695
alabaster,1.86,0.76464152,7.6464152,88,1.2,1225,alabaster-0.7.13,14,9.70E-05,0.00759,1,3.568805067
aws-requests-auth,1.86,0.791464509,7.91464509,70,3,3080,aws-requests-auth-0.4.3,7,7.70E-05,0.00231,30,4.25821503
furl,1.86,0.77057405,7.7057405,61,3.9,1714,furl-2.1.3,16,9.70E-05,0.0064,3,4.488580167
grandalf,1.86,0.794481358,7.94481358,66,3.4,6981,grandalf-0.8,1,3.50E-05,0,2,4.401604527
fhir-resources,1.86,0.785664653,7.85664653,72,2.8,3267,fhir-resources-6.0.0,2,4.50E-05,0.00046,11,4.17221551
python-bidi,1.81,0.811572677,8.11572677,61,3.9,2212,python-bidi-0.4.2,4,6.00E-05,0.00139,2,4.60857559
facebook-sdk,1.81,0.583607336,5.83607336,67,3.3,12728,facebook-sdk-3.1.0,2,3.80E-05,0.00046,28,3.64869112
cloudscraper,1.81,0.651065977,6.51065977,73,2.7,2779,cloudscraper-1.2.69,7,5.60E-05,0.00142,36,3.673553257
tableschema-to-template,1.81,0.738553499,7.38553499,62,3.8,1630,tableschema-to-template-0.0.13,4,3.80E-05,0.00048,21,4.331844997
pyowm,1.81,0.742503026,7.42503026,69,3.1,11935,pyowm-3.3.0,5,7.90E-05,0.00091,29,4.111676753
glfw,1.73,0.766715474,7.66715474,70,3,785,glfw-2.5.9,6,9.60E-05,0.00285,1,4.132384913
ndg-httpsclient,1.7,0.64077686,6.4077686,64,3.6,1619,ndg-httpsclient-0.5.1,9,6.00E-05,0.00237,13,3.902589533
mercantile,1.65,0.750732099,7.50732099,64,3.6,2320,mercantile-1.2.1,2,3.90E-05,0.0005,2,4.25244033
aenum,1.62,0.652320493,6.52320493,81,1.9,1575,aenum-3.1.12,10,0.000116,0.00482,1,3.347734977
parsedatetime,1.49,0.743418583,7.43418583,80,2,1893,parsedatetime-2.6,8,8.90E-05,0.00377,1,3.641395277
pyppeteer,1.46,0.743682108,7.43682108,70,3,1042,pyppeteer-1.0.2,14,0.000115,0.00248,22,3.965607027
python-docx,1.41,0.781219796,7.81219796,69,3.1,1884,python-docx-0.8.11,6,7.60E-05,0.00235,2,4.10739932
django-polymorphic,1.3,0.594100767,5.94100767,67,3.3,9532,django-polymorphic-3.1.0,6,7.20E-05,0.0024,5,3.513669223
cfscrape,1.24,0.775767654,7.75767654,61,3.9,4162,cfscrape-2.1.1,2,3.70E-05,0.00048,28,4.299225513
dicttoxml,1.16,0.784279036,7.84279036,66,3.4,3870,dicttoxml-1.7.16,5,5.50E-05,0.00233,1,4.134263453
mergedeep,1.08,0.827559147,8.27559147,70,3,3307,mergedeep-1.3.4,2,4.50E-05,0.00103,1,4.11853049
requests-html,1.08,0.59463491,5.9463491,61,3.9,1039,requests-html-0.10.0,14,9.30E-05,0.0032,59,3.642116367
typing-extensions,0,0.658811077,6.58811077,94,0.6,249,typing-extensions-4.5.0,267,0.004811,0.14449,1,2.396036923
pytz,0,0.786790187,7.86790187,85,1.5,24,pytz-2023.3,200,0.003114,0.121442,1,3.122633957
numpy,0,0.260893907,2.60893907,94,0.6,10,numpy-1.24.2,1927,0.024948,1,1,1.069646357
protobuf,0,0.796701697,7.96701697,93,0.7,97,protobuf-4.22.3,254,0.00359,0.13133,1,2.889005657
pydantic,0,0.613224668,6.13224668,94,0.6,246,pydantic-1.10.7,155,0.001503,0.0704,10,2.244082227
distlib,0,0.735784534,7.35784534,84,1.6,384,distlib-0.3.6,2,6.70E-05,0.00128,1,2.985948447
iniconfig,0,0.633863657,6.33863657,81,1.9,1015,iniconfig-2.0.0,11,0.000267,0.00826,1,2.74621219
pathspec,0,0.620044198,6.20044198,85,1.5,2556,pathspec-0.11.1,10,0.000129,0.00532,1,2.566813993
pexpect,0,0.671641247,6.71641247,84,1.6,474,pexpect-4.8.0,34,0.00032,0.01747,2,2.77213749
ruamel-yaml,0,0.627899463,6.27899463,87,1.3,927,ruamel-yaml-0.17.21,62,0.000567,0.0288,2,2.526331543
py,0,0.847723825,8.47723825,80,2,166,py-1.11.0,22,0.000318,0.01118,1,3.49241275
poetry-plugin-export,0,0.757392846,7.57392846,88,1.2,9591,poetry-plugin-export-1.3.0,3,3.70E-05,0.0005,91,2.92464282
future,0,0.671641247,6.71641247,90,1,129,future-0.18.3,154,0.001809,0.07324,1,2.57213749
cachecontrol,0,0.605549023,6.05549023,89,1.1,637,cachecontrol-0.12.11,3,4.90E-05,0.00048,29,2.38516341
awswrangler,0,0.55066192,5.5066192,100,0,2112,awswrangler-3.0.0,7,4.50E-05,0.00046,38,1.835539733
rich,0,0.65949082,6.5949082,94,0.6,162,rich-13.3.4,86,0.000749,0.04033,8,2.398302733
pycodestyle,0,0.70649497,7.0649497,97,0.3,2495,pycodestyle-2.3.1,2,6.20E-05,0.00094,1,2.454983233
termcolor,0,0.758324166,7.58324166,81,1.9,671,termcolor-2.2.0,62,0.00078,0.03053,1,3.161080553
uritemplate,0,0.689428078,6.89428078,78,2.2,614,uritemplate-4.1.1,26,0.000324,0.0143,1,3.031426927
pyspark,0,0.395745468,3.95745468,90,1,6629,pyspark-3.4.0,5,6.60E-05,0.00183,2,1.652484893
ply,0,0.671641247,6.71641247,80,2,1535,ply-3.11,27,0.000563,0.01332,1,2.905470823
sortedcontainers,0,0.630070068,6.30070068,79,2.1,581,sortedcontainers-2.4.0,38,0.00063,0.01931,1,2.80023356
blinker,0,0.904775473,9.04775473,87,1.3,918,blinker-1.5,1,4.20E-05,0.0005,1,3.449251577
xlrd,0,0.676061779,6.76061779,80,2,657,xlrd-2.0.1,33,0.000179,0.01555,1,2.92020593
nbconvert,0,0.64236639,6.4236639,100,0,448,nbconvert-7.3.1,31,0.000106,0.008,47,2.1412213
mdurl,0,0.828002022,8.28002022,70,3,169,mdurl-0.1.2,2,0.000193,0.00125,1,3.76000674
ipykernel,0,0.533927788,5.33927788,97,0.3,449,ipykernel-6.22.0,37,0.000224,0.01227,36,1.879759293
jupyter-server,0,0.500627338,5.00627338,97,0.3,507,jupyter-server-2.5.0,25,0.000106,0.00355,65,1.768757793
tensorflow,0,0.398983919,3.98983919,94,0.6,670,tensorflow-2.12.0,73,0.00048,0.02203,88,1.529946397
astroid,0,0.515121592,5.15121592,91,0.9,2602,astroid-2.15.2,5,4.30E-05,0.00105,4,2.017071973
pyproject-hooks,0,0.636793978,6.36793978,86,1.4,4673,pyproject-hooks-1.0.0,3,5.60E-05,0.0011,2,2.58931326
pylint,0,0.443560138,4.43560138,100,0,2604,pylint-2.17.2,13,5.90E-05,0.00233,12,1.478533793
pbr,0,0.671641247,6.71641247,83,1.7,1067,pbr-5.11.1,74,0.001159,0.03888,1,2.805470823
numba,0,0.671641247,6.71641247,94,0.6,276,numba-0.56.4,48,0.000386,0.02032,6,2.438804157
tensorflow-estimator,0,0.642168592,6.42168592,91,0.9,684,tensorflow-estimator-2.12.0,1,5.10E-05,0.00152,1,2.440561973
crashtest,0,0.812098482,8.12098482,72,2.8,9589,crashtest-0.4.1,2,5.20E-05,0.00098,1,3.640328273
comm,0,0.668448879,6.68448879,82,1.8,462,comm-0.1.3,3,5.10E-05,0.00148,2,2.82816293
cleo,0,0.882775504,8.82775504,91,0.9,9588,cleo-2.0.1,3,3.70E-05,0.0005,3,3.242585013
great-expectations,0,0.620973806,6.20973806,94,0.6,3512,great-expectations-0.16.7,30,6.50E-05,0.00046,182,2.269912687
humanfriendly,0,0.756687242,7.56687242,76,2.4,2866,humanfriendly-10.0,9,0.000276,0.00474,1,3.322290807
ipywidgets,0,0.650128916,6.50128916,91,0.9,450,ipywidgets-8.0.6,38,0.000455,0.01582,39,2.467096387
notebook-shim,0,0.508616654,5.08616654,89,1.1,508,notebook-shim-0.2.2,3,3.70E-05,0.00051,67,2.062055513
keras,0,0.609034932,6.09034932,94,0.6,680,keras-2.12.0,19,0.000194,0.00977,1,2.23011644
jupyter-events,0,0.632209011,6.32209011,88,1.2,510,jupyter-events-0.6.3,8,5.30E-05,0.0011,22,2.50736337
torch,0,0.304238481,3.04238481,94,0.6,298,torch-2.0.0,153,0.001438,0.06272,63,1.21412827
execnet,0,0.610734503,6.10734503,88,1.2,4032,execnet-1.9.0,4,5.80E-05,0.00192,1,2.435781677
selenium,0,0.528159757,5.28159757,97,0.3,327,selenium-3.141.0,11,0.000134,0.0037,15,1.860532523
docopt,0,0.754159481,7.54159481,76,2.4,221,docopt-0.6.2,110,0.00139,0.05128,1,3.313864937
unidecode,0,0.742305746,7.42305746,87,1.3,703,unidecode-0.4.21,2,5.60E-05,0.00094,1,2.90768582
retrying,0,0.646692633,6.46692633,72,2.8,966,retrying-1.3.4,12,0.000141,0.00524,2,3.088975443
jupyter-server-terminals,0,0.647333286,6.47333286,85,1.5,511,jupyter-server-terminals-0.4.4,2,4.00E-05,0.00062,5,2.65777762
thrift,0,0.671641247,6.71641247,90,1,1075,thrift-0.16.0,11,0.000144,0.00427,3,2.57213749
python-gnupg,0,0.619213378,6.19213378,85,1.5,3322,python-gnupg-0.5.0,4,9.80E-05,0.00183,1,2.564044593
trio-websocket,0,0.707302245,7.07302245,91,0.9,1567,trio-websocket-0.10.2,8,0.000235,0.00351,14,2.65767415
shap,0,0.616125903,6.16125903,88,1.2,262,shap-0.40.0,20,4.10E-05,0.00137,40,2.45375301
accelerate,0,0.713698991,7.13698991,100,0,5308,accelerate-0.18.0,8,4.10E-05,0.00091,66,2.378996637
coloredlogs,0,0.764199309,7.64199309,77,2.3,3157,coloredlogs-15.0.1,24,0.000157,0.01078,2,3.313997697
wandb,0,0.594134573,5.94134573,88,1.2,5909,wandb-0.14.2,15,4.40E-05,0.00091,61,2.380448577
fire,0,0.731770395,7.31770395,91,0.9,3076,fire-0.5.0,27,0.000256,0.01152,3,2.73923465
slicer,0,0.747265624,7.47265624,68,3.2,277,slicer-0.0.7,2,3.70E-05,0.00098,1,3.55755208
kfp,0,0.508586883,5.08586883,85,1.5,3740,kfp-1.8.20,24,4.90E-05,0.00091,136,2.19528961
validators,0,0.670220531,6.70220531,91,0.9,1636,validators-0.20.0,26,0.000217,0.01179,2,2.534068437
holidays,0,0.674455247,6.74455247,97,0.3,1083,holidays-0.22,7,4.10E-05,0.00096,8,2.348184157
kfp-server-api,0,0.64032791,6.4032791,91,0.9,3744,kfp-server-api-1.8.5,5,3.70E-05,0.0005,16,2.434426367
pycountry,0,0.619416466,6.19416466,73,2.7,3414,pycountry-22.3.5,7,7.00E-05,0.00277,2,2.964721553
avro,0,0.519627176,5.19627176,93,0.7,6683,avro-1.11.1,1,3.60E-05,0.00046,1,1.96542392
flask-sqlalchemy,0,0.554159994,5.54159994,97,0.3,3907,flask-sqlalchemy-3.0.3,8,6.30E-05,0.00292,14,1.94719998
xlwt,0,0.671641247,6.71641247,65,3.5,1631,xlwt-1.3.0,8,7.40E-05,0.00372,1,3.405470823
qtconsole,0,0.696463892,6.96463892,91,0.9,453,qtconsole-5.4.2,23,6.60E-05,0.00425,47,2.621546307
lit,0,0.553132475,5.53132475,94,0.6,316,lit-16.0.1,1,5.10E-05,0.00055,1,2.043774917
langchain,0,0.544157107,5.44157107,88,1.2,2304,langchain-0.0.139,12,3.90E-05,0.00046,77,2.213857023
wasabi,0,0.700858514,7.00858514,83,1.7,1393,wasabi-1.1.1,4,5.90E-05,0.00228,1,2.902861713
nose,0,0.740284046,7.40284046,82,1.8,2336,nose-1.3.7,23,0.000242,0.01058,1,3.067613487
triton,0,0.758421019,7.58421019,94,0.6,311,triton-2.0.0,6,9.60E-05,0.00343,63,2.728070063
hatchling,0,0.631612884,6.31612884,91,0.9,2985,hatchling-1.14.0,16,0.000227,0.00462,7,2.40537628
jupyter-console,0,0.671641247,6.71641247,85,1.5,451,jupyter-console-6.6.3,10,4.30E-05,0.00083,37,2.738804157
botocore-stubs,0,0.819958265,8.19958265,78,2.2,858,botocore-stubs-1.24.38,9,6.30E-05,0.00404,2,3.46652755
torchmetrics,0,0.594496058,5.94496058,100,0,587,torchmetrics-0.11.4,8,5.80E-05,0.00244,64,1.981653527
python-levenshtein,0,0.830421152,8.30421152,84,1.6,984,python-levenshtein-0.20.9,12,0.0002,0.00543,3,3.30140384
nbclassic,0,0.659664648,6.59664648,83,1.7,495,nbclassic-0.5.5,21,4.90E-05,0.00139,91,2.765548827
lazy-loader,0,0.668272452,6.68272452,85,1.5,377,lazy-loader-0.2,4,8.20E-05,0.00319,1,2.72757484
dpath,0,0.622379151,6.22379151,83,1.7,4241,dpath-2.1.5,2,4.70E-05,0.00094,1,2.641263837
ninja,0,0.831989329,8.31989329,82,1.8,2612,ninja-1.11.1,2,6.80E-05,0.00094,1,3.373297763
ratelimit,0,0.663913118,6.63913118,76,2.4,1629,ratelimit-2.2.1,8,9.10E-05,0.00372,1,3.013043727
timm,0,0.644940361,6.44940361,82,1.8,7276,timm-0.6.13,8,4.80E-05,0.00183,95,2.749801203
types-awscrt,0,0.758317198,7.58317198,75,2.5,11678,types-awscrt-0.16.14,2,0.000108,0.00096,1,3.361057327
confection,0,0.794639802,7.94639802,82,1.8,1395,confection-0.0.4,3,3.80E-05,0.00049,13,3.24879934
onnxruntime,0,0.465059418,4.65059418,91,0.9,10966,onnxruntime-1.14.1,7,4.20E-05,0.00046,9,1.85019806
lightning-utilities,0,0.768686476,7.68686476,79,2.1,586,lightning-utilities-0.8.0,3,4.10E-05,0.00061,3,3.262288253
asyncio,0,0.847593079,8.47593079,61,3.9,913,asyncio-3.4.3,18,0.000181,0.00834,1,4.125310263
cachelib,0,0.636127403,6.36127403,87,1.3,2878,cachelib-0.9.0,1,5.20E-05,0.00052,1,2.55375801
promise,0,0.765197434,7.65197434,73,2.7,1205,promise-2.3,17,0.000337,0.0086,2,3.450658113
pydub,0,0.671641247,6.71641247,76,2.4,1882,pydub-0.25.1,5,8.20E-05,0.0024,1,3.038804157
tensorflow-metadata,0,0.745719297,7.45719297,82,1.8,3664,tensorflow-metadata-1.13.1,5,4.00E-05,0.001,12,3.08573099
cramjam,0,0.650801784,6.50801784,79,2.1,10118,cramjam-2.6.2,1,4.20E-05,0.0005,1,2.86933928
maxminddb,0,0.746547134,7.46547134,85,1.5,6835,maxminddb-2.2.0,3,7.80E-05,0.00144,1,2.988490447
cloudevents,0,0.77659522,7.7659522,88,1.2,795,cloudevents-1.9.0,3,5.60E-05,0.00094,5,2.988650733
tiktoken,0,0.671641247,6.71641247,82,1.8,2306,tiktoken-0.3.3,3,3.90E-05,0.00046,29,2.838804157
supervisor,0,0.618062041,6.18062041,82,1.8,10577,supervisor-4.2.5,2,3.90E-05,0.00046,2,2.660206803
hdfs,0,0.770193122,7.70193122,82,1.8,6868,hdfs-2.7.0,3,3.50E-05,0,30,3.167310407
funcsigs,0,0.644259802,6.44259802,73,2.7,1768,funcsigs-1.0.2,3,5.80E-05,0.00146,1,3.047532673
pyhive,0,0.749354267,7.49354267,85,1.5,9872,pyhive-0.6.5,3,4.20E-05,0.00046,5,2.997847557
elastic-transport,0,0.699022907,6.99022907,82,1.8,4153,elastic-transport-8.4.0,3,0.000129,0.00055,13,2.930076357
sentence-transformers,0,0.639837081,6.39837081,71,2.9,2997,sentence-transformers-2.2.2,16,5.30E-05,0.00137,112,3.099456937
ml-dtypes,0,0.671641247,6.71641247,85,1.5,687,ml-dtypes-0.1.0,5,8.20E-05,0.00171,4,2.738804157
pypandoc,0,0.726874952,7.26874952,84,1.6,1501,pypandoc-1.2.0,4,5.00E-05,0.00046,4,2.95624984
flask-session,0,0.793616364,7.93616364,77,2.3,10382,flask-session-0.4.0,5,4.70E-05,0.00139,12,3.412054547
pypika,0,0.74549582,7.4549582,78,2.2,2356,pypika-0.48.9,2,5.00E-05,0.00091,1,3.2183194
python-swiftclient,0,0.518225382,5.18225382,86,1.4,5618,python-swiftclient-4.3.0,4,4.70E-05,0.00144,28,2.194084607
youtube-dl,0,0.523191372,5.23191372,80,2,4925,youtube-dl-2021.12.17,5,7.00E-05,0.00231,1,2.410637907
hijri-converter,0,0.675220291,6.75220291,79,2.1,1087,hijri-converter-2.2.4,3,7.30E-05,0.00153,1,2.950734303
looker-sdk,0,0.601524518,6.01524518,90,1,4150,looker-sdk-23.6.0,5,5.00E-05,0.00046,34,2.33841506
pyhocon,0,0.724728534,7.24728534,71,2.9,1414,pyhocon-0.3.60,3,7.00E-05,0.00091,2,3.382428447
cmaes,0,0.934951794,9.34951794,73,2.7,7411,cmaes-0.9.1,3,4.40E-05,0.00098,2,4.01650598
gcloud,0,0.492225148,4.92225148,79,2.1,3714,gcloud-0.18.3,6,3.60E-05,0.00046,19,2.340750493
rasterio,0,0.589463987,5.89463987,91,0.9,1542,rasterio-1.3.6,27,0.000123,0.00745,13,2.264879957
opentracing,0,0.754787866,7.54787866,61,3.9,6216,opentracing-2.4.0,4,6.20E-05,0.00187,1,3.815959553
cftime,0,0.734681268,7.34681268,63,3.7,1852,cftime-1.6.2,7,6.90E-05,0.002,5,3.682270893
grpclib,0,0.642208289,6.42208289,81,1.9,4633,grpclib-0.4.3,7,9.40E-05,0.00237,5,2.77402763
pypdf,0,0.690325876,6.90325876,94,0.6,1883,pypdf2-3.0.1,12,8.50E-05,0.00555,1,2.501086253
dynaconf,0,0.701653788,7.01653788,94,0.6,12404,dynaconf-3.1.12,2,4.70E-05,0.00091,1,2.53884596
bottle,0,0.671641247,6.71641247,77,2.3,1678,bottle-0.12.25,17,0.00025,0.00793,1,3.005470823
sphinxcontrib-jquery,0,0.671641247,6.71641247,66,3.4,2846,sphinxcontrib-jquery-4.1,2,5.20E-05,0.00063,48,3.37213749
googlemaps,0,0.585005615,5.85005615,83,1.7,8811,googlemaps-4.10.0,2,4.10E-05,0.00046,28,2.516685383
pyudev,0,0.743294627,7.43294627,80,2,8205,pyudev-0.24.0,1,5.00E-05,0.00046,1,3.144315423
affine,0,0.769111939,7.69111939,72,2.8,1551,affine-2.4.0,5,7.50E-05,0.00264,1,3.497039797
hyperopt,0,0.671641247,6.71641247,64,3.6,1968,hyperopt-0.2.7,16,7.60E-05,0.00368,40,3.438804157
kaleido,0,0.661613458,6.61613458,61,3.9,4422,kaleido-0.2.1,2,4.40E-05,0.00094,1,3.505378193
fakeredis,0,0.568839858,5.68839858,90,1,4060,fakeredis-1.1.0,4,4.20E-05,0.00046,6,2.229466193
pynamodb,0,0.569020768,5.69020768,88,1.2,7362,pynamodb-5.4.1,4,4.00E-05,0.00091,21,2.296735893
pandas-stubs,0,0.7327558,7.327558,88,1.2,9366,pandas-stubs-2.0.0.230412,2,4.60E-05,0.00048,2,2.842519333
webob,0,0.632476384,6.32476384,77,2.3,1673,webob-1.8.7,22,0.000309,0.01093,1,2.87492128
timeout-decorator,0,0.704842602,7.04842602,61,3.9,12128,timeout-decorator-0.5.0,2,5.00E-05,0.00094,1,3.64947534
sphinx-autodoc-typehints,0,0.657330567,6.57330567,88,1.2,12082,sphinx-autodoc-typehints-1.23.4,2,3.70E-05,0.00046,48,2.59110189
jsonmerge,0,0.800465581,8.00465581,73,2.7,862,jsonmerge-1.8.0,9,5.70E-05,0.00342,21,3.568218603
fake-useragent,0,0.655140918,6.55140918,88,1.2,1040,fake-useragent-1.1.3,15,0.000121,0.00708,1,2.58380306
paho-mqtt,0,0.671641247,6.71641247,73,2.7,1290,paho-mqtt-1.6.1,25,0.000358,0.01156,1,3.138804157
msgpack-python,0,0.671641247,6.71641247,67,3.3,3716,msgpack-python-0.5.6,12,0.000146,0.00569,1,3.338804157
dockerpty,0,0.77521473,7.7521473,61,3.9,1355,dockerpty-0.4.1,3,4.00E-05,0.00096,2,3.8840491
click-default-group,0,0.799949211,7.99949211,80,2,3190,click-default-group-1.2.2,5,7.00E-05,0.0019,2,3.333164037
