,Node,Degree,Pageranks,EigenCentrality,Reach
3722,3722,17,0.00020280792470840194,1.3560374102169124e-17,534
3723,3723,4,0.00013433581837321085,9.251013236668052e-18,313
3724,3724,6,0.00020014826082846265,1.4293202790852806e-17,1
3725,3725,7,0.0001779331888431409,1.6119981867309306e-17,313
3726,3726,22,0.00031751118275888407,2.894735158326781e-17,319
3727,3727,2,0.00017443902812028822,2.126751697243909e-18,1
3728,3728,32,0.00012572024393837661,3.087522918443914e-18,498
3729,3729,48,0.0008160849104818814,3.9237054505984946e-17,312
3730,3730,5,0.00014618283798438128,8.383623167682302e-18,313
3731,3731,4,0.0001414187182763843,7.017200331818935e-18,2
3732,3732,8,0.00012957169866521388,8.120012601991353e-18,325
3733,3733,4,0.0001818138280447357,9.513244336226657e-18,1
3734,3734,4,0.00016510277524285554,1.6557469707124916e-17,5
3735,3735,3,0.00011645523700128579,3.3050997994002694e-18,6
3736,3736,1,0.00011645523700128579,3.385779676069721e-18,1
3737,3737,3,0.00011645523700128579,3.3211934247596704e-18,77
3738,3738,10,0.00011645523700128579,4.264999793322979e-18,85
3739,3739,1,0.00011645523700128579,4.216718918059006e-18,1
3740,3740,8,0.00022273393438577605,1.3937492122683983e-17,17
3741,3741,1,0.00011645523700128579,4.363043846613984e-18,1
3742,3742,5,0.00013070470225464058,1.2824504643504693e-19,313
3743,3743,4,0.0001418589930953473,6.945133958300827e-18,3
3744,3744,11,0.00014135921235574331,5.409151871573276e-18,66
3745,3745,1,0.00013758454432606938,3.905518001876229e-18,1
3746,3746,4,0.00015382705284050152,1.2376112048275072e-17,2
3747,3747,6,0.00010958459432035873,1.740922188245291e-18,65
3748,3748,2,0.00012372365344282625,1.832231763704317e-18,1
3749,3749,3,0.00013031510674845934,1.0175929014802287e-17,3
3750,3750,2,0.00013031510674845934,9.281885818917997e-18,2
3751,3751,6,0.00013031510674845934,1.0285619764502417e-17,63
3752,3752,13,0.00013031510674845934,1.0972563428858343e-17,164
3753,3753,2,0.0001497600206340571,9.127532628758256e-18,1
3754,3754,5,0.00012525484017628254,-4.550946828091442e-20,314
3755,3755,2,0.000117460786359619,4.701635810517151e-20,75
3756,3756,1,0.000117460786359619,-1.1026190021744629e-18,1
3757,3757,1,0.00016967490841229125,6.73349176229059e-19,1
3758,3758,2,0.0002583460388145207,7.066096395544542e-18,1
3759,3759,3,0.00012554720435305303,-6.359162480672639e-19,3
3760,3760,1,0.00012554720435305303,-2.420459702133102e-19,1
3761,3761,1,0.00022300670473400944,9.342478922587644e-18,1
3762,3762,5,0.00017081139495141442,4.706032925440124e-18,6
3763,3763,1,0.0001292492819793497,7.415055635681719e-18,1
3764,3764,6,0.0001340067154935865,7.092324422505091e-19,73
609,609,8,0.00010580992629068478,5.877307790146762e-19,45
611,611,1,0.00010580992629068478,-5.255976582345286e-19,2
3765,3765,1,0.00020109232045062442,1.4712233524807915e-18,1
616,616,10,0.00010580992629068478,2.073166354123395e-19,1603
3766,3766,1,0.00011533816570667875,-2.531091744494648e-19,1
3767,3767,5,0.00010892240059945778,4.987093684388455e-19,5
3768,3768,1,0.00013033260790217837,-2.8518195215169283e-18,1
3769,3769,1,0.00013033260790217837,-2.9184489049813667e-18,1
3770,3770,2,0.00015485528951367195,-1.6684707446990389e-18,2
617,617,23,0.00010580992629068478,-3.70097276970583e-20,1654
3771,3771,6,0.00011392273883691153,-2.776079261880005e-19,15
3772,3772,14,0.00011828150204994871,1.8526081695812894e-18,29
3773,3773,16,0.00012944980608617205,-2.0070181530053452e-18,36
3774,3774,15,0.00015998410346262638,-6.2724273232144695e-18,18
3775,3775,6,0.00028933866511244796,-1.9823601639608274e-18,3
3776,3776,11,0.00014641801718011935,-5.03732332299782e-18,10
3777,3777,7,0.00016003697447201053,-1.1933917021359652e-18,64
3778,3778,3,0.00010995263908024737,6.197745813954665e-20,54
3779,3779,6,0.0001123957773920407,-1.2028875191643499e-18,79
3780,3780,7,0.00015816756875281534,-5.590107313643337e-18,54
3781,3781,2,0.00010995263908024737,4.1427736953137296e-19,11
974,974,5,0.00014599993940255413,-2.772952930474923e-18,35
3782,3782,3,0.00010995263908024737,-1.3591917116771828e-19,10
3783,3783,7,0.00010995263908024737,-5.991008070944181e-20,49
3784,3784,5,0.00013418335234782684,-3.496019690756782e-18,5
3785,3785,3,0.0001314597400091708,-3.139623060768685e-18,9
3786,3786,22,0.0008705306190553324,6.041787676476774e-18,2
3787,3787,9,0.00011468764302854619,3.6125420007445955e-20,16
3788,3788,9,0.00011468764302854619,1.325226747759138e-18,13
3789,3789,2,0.00012301650599824752,1.5966036761823274e-18,1
3790,3790,5,0.0001806427216514832,-2.0556815155563713e-18,2
3791,3791,4,0.00015578350083909494,-5.4116370734992616e-18,1
3792,3792,3,0.0001463455758858529,1.3341276232348837e-18,1
3793,3793,7,0.00019084325528085665,1.4089553752240103e-18,1
3794,3794,4,0.0001411441253356114,1.5693725226100546e-18,3
3795,3795,5,0.00015910997449893497,-2.5222278149549805e-18,1
3796,3796,9,0.00020375384705824376,5.502173018491231e-19,2
3797,3797,7,0.00019084325528085665,9.739101716423476e-19,1
3798,3798,5,0.00012424621887465473,-4.33919866988993e-19,4
3799,3799,26,0.001143140339044118,-2.1154725511575375e-17,2
3800,3800,3,0.0001213573250372328,-1.923129710329903e-18,2
3801,3801,1,0.00011891418672543948,-1.0539960648859374e-18,1
3802,3802,2,0.00012474160023570252,-3.6750767383133246e-18,1
3803,3803,3,0.00015531925802103873,8.705637760595275e-19,52
3804,3804,2,0.00015531925802103873,5.608619685256284e-19,41
3805,3805,8,0.00013111545237328272,-3.3986580607825832e-18,63
3806,3806,10,0.00013111545237328272,-2.6295377523329046e-18,47
3807,3807,20,0.00028769871248438553,-1.2990344884705607e-18,45
3808,3808,5,0.00020482858975139268,-1.4053758689105266e-18,10
3809,3809,22,0.000505309287322932,6.317833570086071e-18,25
3810,3810,5,0.00015531925802103873,1.0749949882365537e-18,6
3811,3811,3,0.00015531925802103873,1.13014824454255e-18,3
3812,3812,1,0.00012231303686746942,7.1573109371647655e-19,1
3813,3813,2,0.00012759823480593328,-9.629289049836717e-20,1
3814,3814,7,0.00015688587870114242,2.269101645112255e-18,8
3815,3815,4,0.00016486947997505533,-1.6049394274246918e-18,6
3816,3816,8,0.00011872051806807188,-3.1039627839696917e-18,10
3817,3817,1,0.00014310166816059702,1.6196514713000255e-18,1
3818,3818,2,0.00017023607780952143,6.911967695549757e-19,1
3819,3819,27,0.0004432865180156592,-3.629246250524563e-18,40
3820,3820,6,0.00012268263796088607,1.1914603642767316e-19,47
3821,3821,3,0.00012268263796088607,6.657438017702818e-19,26
3822,3822,5,0.00012268263796088607,-6.512804088251284e-20,55
3823,3823,3,0.00012268263796088607,-3.980134074850699e-19,26
3824,3824,6,0.00011893314647861912,-2.216844339906985e-18,41
3825,3825,8,0.00011893314647861912,-2.2528338268015296e-18,41
3826,3826,7,0.00011893314647861912,-1.601446341211027e-18,41
3827,3827,2,0.00011893314647861912,-2.3108156369929533e-18,2
3828,3828,7,0.00011893314647861912,-1.248013958710663e-18,41
3829,3829,13,0.00024168417885349865,8.89805811766863e-20,10
3830,3830,3,0.00022922318217019388,-2.8786941206318926e-18,1
3831,3831,1,0.00015130693857408348,-7.072548830269772e-19,1
3832,3832,4,0.00014079470651416897,2.819269779058008e-19,5
3833,3833,3,0.00018307422026321045,-1.878209365799283e-18,2
3834,3834,2,0.00018307422026321045,-1.5174990927850506e-18,1
3835,3835,2,0.00013407368743273876,5.158417302798164e-18,3
3836,3836,6,0.00013035242161367626,1.0628808724151607e-18,6
3837,3837,2,0.00013343412255468248,1.6400228373907006e-18,2
3838,3838,2,0.0003323488654683602,2.664304437419325e-19,1
3839,3839,1,0.00013294433593960919,-9.38893668582816e-19,1
3840,3840,3,0.00013294433593960919,-6.868526416099232e-19,3
3841,3841,2,0.0001927196524779456,-3.84404452716667e-18,1
3842,3842,1,0.00013294433593960919,-1.068353892175722e-18,1
3843,3843,1,0.0002706070714508782,-8.399049041929242e-19,1
3844,3844,1,0.00016558524282902124,-1.967736887563911e-18,1
618,618,10,0.00010580992629068478,5.155673208589906e-19,1538
620,620,6,0.00010580992629068478,1.8786996772616065e-19,60
3845,3845,3,0.0003009960109518865,3.4287578096658347e-18,1
625,625,2,0.00010580992629068478,4.406059711513068e-19,15
626,626,23,0.00010580992629068478,-3.659208004619764e-19,32
3853,3853,1,0.00010995263908024737,6.671739191356219e-19,1
3854,3854,2,0.00010995263908024737,5.060804723942767e-19,2
3855,3855,5,0.00010995263908024737,1.5851528875756968e-19,5
3856,3856,2,0.00010995263908024737,-9.729263085581404e-20,2
3857,3857,3,0.00010995263908024737,6.554872694436912e-19,3
3858,3858,1,0.00010995263908024737,1.1792861789413207e-18,1
3859,3859,2,0.00010995263908024737,5.284523436394171e-19,2
3860,3860,1,0.00010995263908024737,9.768251333380334e-19,1
3861,3861,1,0.00010995263908024737,7.878219669323343e-19,1
3862,3862,5,0.00010995263908024737,-8.787678961157112e-20,5
3863,3863,2,0.00010995263908024737,1.1655859463331292e-18,2
3864,3864,1,0.00010995263908024737,6.05009033430356e-19,1
3865,3865,1,0.00010995263908024737,1.3831310522378995e-18,1
3866,3866,1,0.00010995263908024737,1.0339832394723488e-18,1
3867,3867,1,0.00010995263908024737,4.359218055333867e-19,1
3868,3868,2,0.00010995263908024737,1.4347931553758034e-18,2
3869,3869,1,0.00010995263908024737,1.1787810301260651e-18,1
3870,3870,1,0.00010995263908024737,2.924106206482102e-19,1
3871,3871,1,0.00010995263908024737,8.150276491804901e-19,1
3872,3872,2,0.00010995263908024737,1.71740814632631e-18,2
3873,3873,1,0.00010995263908024737,1.1274808655558964e-18,1
3874,3874,1,0.00010995263908024737,3.834664898779309e-19,1
3846,3846,5,0.0004028659166728085,1.2899064877141237e-17,1
3850,3850,2,0.00022958325561656963,6.941905326482947e-18,1
3851,3851,1,0.00013056459215586176,3.4105648625358057e-18,1
3849,3849,2,0.00030384725321210053,4.383165124699409e-18,1
3847,3847,2,0.00018007392388621568,6.3741168947906596e-18,1
3848,3848,1,0.00013056459215586176,3.502282257641661e-18,1
3852,3852,1,0.00013056459215586176,3.1970751180315623e-18,1
631,631,1,0.00010580992629068478,2.942189693898194e-19,2
647,647,1,0.00010580992629068478,-5.12907583708414e-19,2
648,648,8,0.00010580992629068478,-1.8192408808966597e-19,67
3875,3875,1,0.00011772022556067724,1.3482567251802012e-18,1
3876,3876,11,0.00017503290835919753,5.55215364009823e-20,59
657,657,4,0.00010580992629068478,5.51514263350532e-19,13
3877,3877,7,0.0001296305248306697,-1.953028982932867e-18,11
3878,3878,2,0.00012527091673057765,-2.0265603733954403e-18,2
3879,3879,1,0.00012527091673057765,-2.2304641655903558e-18,1
658,658,1,0.00010580992629068478,2.0720545309771556e-20,2
660,660,1,0.00010580992629068478,9.465059507115166e-20,2
661,661,1,0.00010580992629068478,2.6149276247184974e-19,2
662,662,3,0.00010580992629068478,-2.0546214088020594e-19,8
663,663,13,0.00010580992629068478,3.554504404422476e-19,300
3880,3880,8,0.00011313934122606475,-2.390488608425254e-19,115
3884,3884,7,0.00011832880977873611,-5.882448761613003e-19,31
3881,3881,4,0.00018338032093119416,4.169520709059339e-19,2
3882,3882,1,0.00027101726028085625,-3.2392701837088454e-18,1
3883,3883,3,0.00012712529795775123,4.466828394090383e-19,4
381,381,3,0.0001652906585908218,4.066731654410069e-18,6
3885,3885,4,0.00012712529795775123,3.9816592766409314e-19,24
664,664,32,0.00010580992629068478,4.1181685346176527e-19,1593
3886,3886,45,0.0001087875011081829,-1.80228899550373e-18,1527
3887,3887,1,0.0001087875011081829,-6.325419369585902e-19,1
3888,3888,4,0.00011081438954556776,1.9288683446004935e-18,111
3889,3889,8,0.00011304093131192836,1.3615153865713604e-18,190
3890,3890,13,0.0001087875011081829,-1.4752958332389575e-18,347
3891,3891,12,0.0001087875011081829,-8.061159770400499e-19,225
3892,3892,2,0.0001087875011081829,-4.3219351695706724e-19,137
3893,3893,8,0.0001087875011081829,3.450164916151864e-20,290
3894,3894,2,0.0001087875011081829,-8.075446532464772e-19,278
3895,3895,4,0.0001087875011081829,-9.584837183524637e-19,13
659,659,2,0.00015777141996811632,-1.5434778262578115e-18,1
3896,3896,3,0.0001087875011081829,-1.280172731843207e-18,10
768,768,14,0.0001087875011081829,-5.899249064630643e-19,79
975,975,12,0.0001087875011081829,-1.6746705949394758e-18,117
3897,3897,49,0.0001080364680570454,-5.793514248794223e-19,709
3898,3898,41,0.0001080364680570454,-9.577238648387312e-19,787
3899,3899,44,0.00011046873418190723,1.6192432867026587e-18,466
3900,3900,11,0.0001128374086509259,9.303897090799205e-18,269
613,613,2,0.00011862340074148313,-5.234012481828098e-19,1
3901,3901,4,0.0001080364680570454,-2.799635375862256e-19,21
3902,3902,2,0.00013853669189611213,-1.8726153514856803e-18,1
3903,3903,2,0.00013846587219730705,-1.6681645533779058e-18,2
3904,3904,6,0.00011334591380759762,-2.9756515940940146e-18,7
3905,3905,1,0.00011334591380759762,-2.0957180896544637e-18,1
3906,3906,6,0.00013957729371332975,-6.325486060462942e-18,4
3907,3907,2,0.00011471609335612722,-4.797061019579155e-19,17
3908,3908,3,0.00011471609335612722,-1.3574875309414015e-19,3
3909,3909,5,0.00011471609335612722,-2.0417122779612844e-19,6
3910,3910,25,0.00011640676550651775,4.281001629200998e-18,203
3911,3911,1,0.00010783681472806964,2.670148248225432e-18,1
3912,3912,3,0.00010783681472806964,3.0731568509592786e-18,111
3913,3913,1,0.00010783681472806964,3.0361677486041353e-18,1
3914,3914,2,0.00011392548920165829,6.267040352258978e-18,1
3915,3915,1,0.00010783681472806964,2.716407374357756e-18,1
761,761,4,0.00010783681472806964,2.9753541944796617e-18,5
3916,3916,4,0.0001082421924155466,3.408449401368774e-18,47
3917,3917,15,0.0001082421924155466,2.6106445306382675e-18,459
3918,3918,13,0.0001302760344429733,2.497758865820079e-17,158
3919,3919,3,0.0001082421924155466,3.829311701879518e-18,4
3920,3920,4,0.0001569802308476722,8.427368396781294e-18,3
3921,3921,1,0.0001082421924155466,2.8045937020707077e-18,1
3922,3922,8,0.0001082421924155466,2.978675744831554e-18,21
3923,3923,21,0.00011520476933442169,8.72673625324607e-18,293
3924,3924,2,0.00010817860075970347,6.5502767560668526e-18,5
3925,3925,17,0.00010817860075970347,6.3265098388357755e-18,251
3926,3926,1,0.00010817860075970347,6.840634420146098e-18,1
3927,3927,2,0.00011426727523329211,1.0911970104625786e-17,1
3928,3928,1,0.00010817860075970347,6.631283066401679e-18,1
3929,3929,5,0.00011235287707528177,7.419295371035976e-18,10
3930,3930,7,0.0001103441097178839,6.259680484083793e-18,6
3931,3931,2,0.00011851251693021769,1.0021647624349117e-17,31
3932,3932,1,0.00011851251693021769,1.0120232690394912e-17,1
3933,3933,1,0.0002305466660237796,-1.3641110285165569e-18,1
3934,3934,1,0.000131638775665203,2.7380385888342417e-18,1
3935,3935,1,0.000131638775665203,3.443941473181532e-18,1
3936,3936,2,0.00011817463930740443,1.903184456193497e-18,1
3937,3937,7,0.0001383019519121018,4.368298551401245e-18,32
3938,3938,2,0.00011277250320955986,3.9886086071731606e-18,2
3939,3939,8,0.0001312721229756404,2.6091967264074586e-17,37
3940,3940,1,0.00017652685904263977,7.379047848065729e-18,1
3941,3941,1,0.00011973508012843495,5.109199888135302e-18,1
3942,3942,1,0.00011973508012843495,6.3164532476149326e-18,1
3943,3943,1,0.00011973508012843495,4.8606790867436244e-18,1
3944,3944,1,0.00011127075581466537,6.7543168063948405e-18,1
3945,3945,3,0.00011611160248151741,4.9894998453484e-18,5
3946,3946,1,0.00011487115284154117,6.551037378748612e-19,1
3947,3947,1,0.00011189860076427343,4.037448376436664e-18,1
807,807,3,0.0001479656246283821,4.388951454722353e-18,1
3948,3948,2,0.00011189860076427343,4.152583455081672e-18,2
3949,3949,1,0.00011189860076427343,4.395722526223938e-18,1
3950,3950,1,0.00012657452405508124,3.3192779019089837e-19,1
3951,3951,1,0.00012657452405508124,1.1043967786129208e-18,1
3952,3952,4,0.00012657452405508124,4.698592515708908e-19,25
667,667,1,0.00010580992629068478,4.660695794470392e-19,4
668,668,3,0.00010580992629068478,-5.7991161116072685e-19,140
3957,3957,4,0.000137570724343998,8.521312221422581e-19,9
3960,3960,4,0.000137570724343998,1.0219104200923234e-18,7
3954,3954,4,0.00014711896811262802,3.2075186352165245e-18,4
3955,3955,1,0.00014999759661845944,1.0455915301390046e-18,1
3956,3956,2,0.00014999759661845944,1.7141165991768381e-18,2
3958,3958,1,0.00014711896811262802,2.5697312974658917e-18,1
3959,3959,7,0.00025679963703598,2.1688879490863538e-18,3
3953,3953,1,0.00022151737332216446,1.4091036134419095e-18,1
673,673,1,0.00010580992629068478,5.307993913561138e-19,19
676,676,3,0.00010580992629068478,5.5674942958784215e-19,13
3961,3961,1,0.00012504834053433313,-6.376883081699358e-18,1
3962,3962,1,0.00012504834053433313,-6.9104225688746125e-18,1
681,681,7,0.00010580992629068478,-3.609329734506874e-19,59
3963,3963,1,0.00011942169688496187,3.5651435877725094e-19,1
3964,3964,1,0.00011942169688496187,1.7458571702866607e-18,1
3967,3967,3,0.00011942169688496187,1.6883604985855586e-18,7
3966,3966,4,0.00015958928007905963,-5.847396282109988e-21,4
3965,3965,1,0.00015374363689354894,-1.2768290662765431e-18,1
683,683,31,0.00010580992629068478,-3.554858761002268e-19,117
3968,3968,4,0.00010888355190874735,1.0776116263571326e-18,35
3969,3969,3,0.00010888355190874735,4.434585320289912e-19,24
3970,3970,4,0.00010888355190874735,4.69069004346001e-19,27
3971,3971,5,0.00010888355190874735,8.015974496721447e-19,35
3972,3972,5,0.00010888355190874735,1.3366706599126462e-18,31
3973,3973,4,0.00010888355190874735,9.672728260217174e-19,27
3974,3974,5,0.00010888355190874735,5.725144421957365e-19,31
3975,3975,3,0.00010888355190874735,1.0474676217201858e-18,24
3976,3976,4,0.00010888355190874735,1.1227433789011106e-18,25
3977,3977,2,0.00010888355190874735,1.2597320684578616e-18,23
3978,3978,3,0.00010888355190874735,1.3775156746116045e-18,24
3979,3979,2,0.00010888355190874735,1.3844390229330375e-18,23
3980,3980,4,0.00012546916668191636,1.402571397470458e-19,24
3981,3981,1,0.00012113085573250317,-6.947652711256873e-18,1
3982,3982,7,0.00015878970805193664,7.63403273192e-18,6
3983,3983,1,0.0001548371587564235,2.9680879784700085e-18,1
3984,3984,2,0.00015471723796240587,7.997513387551654e-18,1
3985,3985,5,0.00013032354252355414,2.9473567074626326e-18,12
3986,3986,4,0.00020422919714904633,7.59306179833374e-18,1
3987,3987,4,0.0001834495103107185,8.953879319946875e-18,2
3988,3988,3,0.00013849474793451057,1.4450554161866217e-18,3
3989,3989,4,0.0001389811558370228,-7.931476678734276e-19,4
3990,3990,1,0.00013849474793451057,1.988666953226529e-18,1
3991,3991,1,0.0001548371587564235,1.4770557603278127e-18,1
3992,3992,1,0.00013442227784497978,3.2459235011004932e-18,1
3993,3993,2,0.0003364200539599214,-6.1283972074293376e-18,1
3994,3994,1,0.00013515811148612377,2.8757305447053116e-18,1
3995,3995,1,0.0001681913544518655,-3.804926935990078e-19,1
3996,3996,1,0.0001681913544518655,1.9394764784118078e-19,1
684,684,3,0.00010580992629068478,-3.1555362604147145e-19,76
685,685,6,0.00010580992629068478,2.432330607364476e-19,69
686,686,39,0.00010580992629068478,4.757027895463542e-19,452
3997,3997,2,0.0001082530646024781,-1.480006549022875e-18,2
3998,3998,1,0.0001082530646024781,-1.401785326256931e-18,1
3999,3999,3,0.0001082530646024781,-1.0951801212988875e-18,36
4000,4000,2,0.0001082530646024781,-1.1861987008077097e-18,4
4001,4001,23,0.0007219550898404904,-1.2303270958252487e-17,3
4002,4002,6,0.0001082530646024781,-2.3177244202738928e-18,55
4003,4003,4,0.0001082530646024781,-9.617037580403386e-19,15
4004,4004,4,0.0001082530646024781,-1.1045758395392481e-18,19
4005,4005,10,0.00011321436372462887,-3.352910807176744e-18,19
4006,4006,4,0.00012099687203406641,-7.84465223290563e-18,6
4007,4007,25,0.001489727603295402,-1.58515139203122e-17,1
4008,4008,27,0.0013921479891354435,-9.454989760467795e-18,1
4009,4009,2,0.00012530709329660946,-2.0225656573163934e-18,3
4010,4010,1,0.0001185537337222731,-5.833260055941006e-18,1
4011,4011,4,0.00012351503284442383,-8.246189120889594e-18,6
4012,4012,4,0.00012268263796088607,-1.881667187486283e-19,27
4013,4013,9,0.00011893314647861912,-1.1419064396961109e-18,26
4014,4014,5,0.0001586999549361392,-2.1471926306471883e-18,4
4015,4015,7,0.0001759166316944881,-9.992454193212064e-18,5
4016,4016,1,0.00011891418672543948,-4.431574095885533e-19,1
4017,4017,1,0.0001222984619239092,-2.5550602798659562e-18,1
4018,4018,6,0.00022213664856628502,-6.991976881966399e-18,2
4019,4019,4,0.00018636040230919388,-3.4413403065339675e-18,2
4020,4020,6,0.0001712215816600375,2.0140311328320443e-18,7
4021,4021,6,0.00020677795077892188,-5.0046721796321305e-18,2
4022,4022,18,0.0003460180173882651,-1.6518291250574495e-17,6
4023,4023,3,0.00015130693857408348,-6.911900533307906e-19,4
4024,4024,19,0.0001537371885976219,-5.463634187740151e-18,23
4025,4025,11,0.00026225780353865657,-6.852165125843666e-18,4
4026,4026,6,0.0002540470021750204,-5.822182411010239e-18,2
4027,4027,5,0.00012975402137046764,-2.6209974080924108e-18,4
4028,4028,4,0.0001519438283165896,-7.752538197514936e-18,2
4029,4029,2,0.00018075826704277333,-5.6095076587307544e-18,1
4030,4030,6,0.0001366415698449735,-6.285573274282816e-18,10
4031,4031,2,0.00018362574649405573,-1.060454094425616e-17,2
4032,4032,4,0.00011445176289885155,-1.7214219411473091e-18,4
4033,4033,5,0.00011445176289885155,-3.0369736549727574e-18,10
4034,4034,5,0.00011445176289885155,-2.460545486214705e-18,5
4035,4035,5,0.00011445176289885155,-3.498272789433437e-18,5
4036,4036,1,0.00011445176289885155,-1.7767136977196542e-18,1
696,696,5,0.00010580992629068478,-4.966848381644963e-19,40
4037,4037,4,0.0001248664051226727,6.572367957670499e-19,19
697,697,1,0.00010580992629068478,3.3623056257250673e-19,2
698,698,3,0.00010580992629068478,-4.319362796296174e-19,53
699,699,6,0.00010580992629068478,1.7270346763830927e-19,63
710,710,3,0.00010580992629068478,4.826300752710287e-19,9
4038,4038,1,0.000137570724343998,-1.993402637811673e-18,1
712,712,5,0.00010580992629068478,1.402226821704522e-19,6
4039,4039,2,0.0001248664051226727,1.278160348883335e-19,2
4040,4040,3,0.0001248664051226727,-2.1188506030435183e-19,4
4041,4041,4,0.00037517456797191005,-5.701769117922552e-18,1
4042,4042,4,0.00018110102159440956,-9.552601270452899e-19,3
4043,4043,2,0.0002064707185566995,-2.0453309264283526e-18,1
713,713,25,0.00010580992629068478,6.879369265715014e-20,367
4044,4044,11,0.00012564715743316134,-2.7954742940029503e-18,100
4045,4045,9,0.00017127794015895438,-1.9834990102843268e-17,13
4046,4046,3,0.00012564715743316134,-3.9280390238703136e-18,1
4047,4047,2,0.00010962122205708237,1.5782608570863077e-19,2
4048,4048,6,0.00017127794015895438,-1.9998970045842872e-17,2
4049,4049,8,0.00013979400901819602,-1.0657453675729098e-17,18
4050,4050,1,0.00010962122205708237,1.6645063791286938e-19,1
4051,4051,1,0.00010962122205708237,-6.986324797649412e-20,1
4052,4052,15,0.00010962122205708237,2.3631572314806063e-19,269
4053,4053,1,0.00010962122205708237,-2.1744207928189773e-19,1
4054,4054,6,0.00026101165319091,-2.236539588615048e-17,1
4055,4055,1,0.00010962122205708237,-8.515802791053565e-20,1
4056,4056,2,0.00011667263362255712,-1.6646728489640869e-18,1
4057,4057,2,0.00010962122205708237,-3.82426882452886e-19,2
4058,4058,1,0.00010962122205708237,-7.238862303202623e-19,1
4059,4059,12,0.00010962122205708237,4.0647423978117544e-19,134
4060,4060,2,0.00012893130168632373,-7.382669273181773e-18,1
4061,4061,2,0.00014887055134995875,-1.2480669711228826e-17,1
4062,4062,1,0.00014438817771487178,-1.0684234886913542e-17,1
4063,4063,1,0.00013729385743144315,-9.172213291607331e-18,1
4064,4064,5,0.00011286133785615953,-1.2003445434676317e-18,9
4065,4065,3,0.00011286133785615953,-1.2618358452179271e-18,4
4066,4066,1,0.00011478445010128901,-2.755764864254132e-18,1
4067,4067,3,0.0001312205804146691,-2.8278902341541606e-18,4
4068,4068,1,0.00015663123453865348,-3.3233205250713268e-18,1
4069,4069,1,0.0001649103276400577,-6.68192781738516e-19,1
716,716,3,0.00010580992629068478,2.84278356558609e-20,62
4070,4070,3,0.000137570724343998,4.5779948664341e-19,61
724,724,42,0.00010580992629068478,-3.5848868097784724e-19,208
4071,4071,19,0.00010807855472306431,1.582731045906484e-18,51
4072,4072,3,0.00010807855472306431,-1.9079542320363992e-20,4
4073,4073,1,0.00010807855472306431,1.0929723410646796e-18,1
4074,4074,3,0.00011752681016048077,4.792393929108819e-18,1
4075,4075,1,0.00010807855472306431,9.367706743135564e-19,1
4076,4076,2,0.00010807855472306431,5.147865384296946e-19,2
4077,4077,2,0.00010807855472306431,5.284979061079626e-19,3
4078,4078,1,0.00010807855472306431,9.293407345206087e-19,1
4080,4080,1,0.00010807855472306431,2.771278853755172e-19,1
4081,4081,2,0.00010807855472306431,1.55370133612823e-18,2
4079,4079,1,0.00015447414948872209,3.21373498905301e-18,1
4082,4082,1,0.00020313837268675942,7.557124479240832e-19,1
725,725,13,0.00010580992629068478,-5.709300399803563e-19,233
727,727,1,0.00010580992629068478,5.382516216440252e-19,2
728,728,1,0.00010580992629068478,2.2743384034083464e-19,6
729,729,10,0.00010580992629068478,-1.871413881956142e-19,439
4083,4083,12,0.00011533816570667875,9.96096756503502e-19,110
4084,4084,2,0.00011533816570667875,4.1682611917321776e-19,20
4085,4085,4,0.00011533816570667875,1.0437850955261221e-18,16
4086,4086,16,0.00011525318206811266,4.1279925551305777e-19,91
4087,4087,2,0.00012217325980534144,-4.0859476011703255e-18,1
4088,4088,5,0.00012217325980534144,-5.629636953842533e-18,23
4089,4089,2,0.00012217325980534144,-4.952637160917564e-18,1
4090,4090,4,0.00011273000402791358,-3.9695605532442454e-18,4
4091,4091,1,0.00011273000402791358,-3.0554639196397433e-18,1
4092,4092,1,0.00011273000402791358,-3.527019049840925e-18,1
4093,4093,3,0.00011273000402791358,-3.2573170721014697e-18,11
4094,4094,4,0.0001565710387855716,-3.955510858995656e-18,9
4095,4095,2,0.0001528285485620983,-3.3168306303757872e-18,2
4096,4096,4,0.0001528285485620983,-3.2164232064305735e-18,4
4097,4097,2,0.0002451891074276927,-2.433986599019679e-18,1
731,731,1,0.00010580992629068478,6.189555420942141e-19,2
734,734,11,0.00010580992629068478,5.969837425527142e-19,123
4098,4098,24,0.00011447196212340656,-1.0063409247551897e-18,75
4099,4099,7,0.00021828020463286721,-4.3309644307953874e-18,38
4100,4100,5,0.00020913306524678605,-5.548422363342921e-18,5
4101,4101,3,0.00025370563605074464,-2.6367988353770984e-18,1
4102,4102,7,0.00011029229992577177,-3.0899241276642048e-18,22
4103,4103,1,0.00011029229992577177,-3.3380633490139187e-18,1
4104,4104,2,0.00011029229992577177,-2.38183081351982e-18,5
4105,4105,5,0.00011029229992577177,-3.1841204724995873e-18,9
4106,4106,1,0.00011029229992577177,-2.8757739033821665e-18,1
4107,4107,3,0.00011029229992577177,-3.0808183003410918e-18,23
4108,4108,3,0.00015947013080959923,-4.419380800991549e-18,15
4109,4109,4,0.00020913306524678605,-4.318991536146489e-18,17
4110,4110,1,0.00011029229992577177,-2.4533938042231774e-18,1
4111,4111,2,0.00011029229992577177,-3.57496447567411e-18,39
4112,4112,2,0.00012236423776974706,-9.650536711577229e-19,15
