Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore,In_reach,Agg_RS,Agg_RS20,Agg_RS30,Agg_RS50,Agg_vs_RS,Agg_RS20_vs_RS,Agg_RS30_vs_RS,Agg_RS50_vs_RS,Ag_vs_RS_ratio
4460,django-bootstrap4-23.1,3,4.20E-05,0.00046,django-bootstrap,0.577384384,8,5.196237086,5.196237086,5.196237086,5.196237086,8.999614867,8.999614867,8.999614867,8.999614867,8.999614867
11202,gulp-metadata-modifier-0.0.5,2,3.50E-05,0,gulp-metadata-modifier,0.832426513,13,7.495930382,7.495930382,6.191460847,6.191460847,9.004915467,9.004915467,7.437846765,7.437846765,9.004915467
12773,gizio-0.1.0,4,3.50E-05,0,gizio,0.711028497,12,6.403319188,6.403319188,5.620637467,4.657929758,9.005713857,9.005713857,7.904939803,6.550974789,9.005713857
3626,flake8-string-format-0.3.0,4,3.80E-05,0.00094,flake -string-format,0.675306932,8,6.084214297,6.084214297,6.084214297,6.084214297,9.009554039,9.009554039,9.009554039,9.009554039,9.009554039
11596,k2sc-1.0.2.1,5,3.70E-05,0.00046,k sc,0.668408969,15,6.022942528,6.022942528,3.935791272,3.12811104,9.010864317,9.010864317,5.888298115,4.679935765,9.010864317
5304,gocept-exttest-1.0,2,3.50E-05,0,gocept-exttest,0.721454245,11,6.505608048,6.505608048,6.505608048,4.712917098,9.01735362,9.01735362,9.01735362,6.5325239,9.01735362
11074,huobiasyncwebsocket-1.2.1,1,3.50E-05,0,huobiasyncwebsocket,0.695080593,9,6.272928912,6.272928912,6.272928912,6.272928912,9.024750475,9.024750475,9.024750475,9.024750475,9.024750475
7123,gmpyinfr-0.0.3,3,3.50E-05,0,gmpyinfr,0.847635373,14,7.655840942,7.655840942,6.0904775,6.0904775,9.031997939,9.031997939,7.185256413,7.185256413,9.031997939
10632,funcx-common-0.0.25,2,3.90E-05,0.00048,funcx-common,0.793814512,11,7.170016852,7.170016852,7.170016852,7.170016852,9.032357992,9.032357992,9.032357992,9.032357992,9.032357992
5733,googleearthplot-0.0.2,2,3.50E-05,0,googleearthplot,0.832001295,13,7.516123996,7.516123996,6.211654461,6.211654461,9.033788819,9.033788819,7.465919222,7.465919222,9.033788819
6822,qudida-0.0.4,5,4.20E-05,0.00052,qudida,0.700003057,16,6.325357998,6.325357998,4.238206742,3.206802268,9.036186249,9.036186249,6.054554619,4.581126091,9.036186249
8157,thelogrus-0.7.0,3,4.10E-05,0.00046,thelogrus,0.758186256,9,6.853160007,6.853160007,6.853160007,6.853160007,9.03888715,9.03888715,9.03888715,9.03888715,9.03888715
3374,meshio-5.3.4,6,5.20E-05,0.00183,meshio,0.713025905,10,6.454506648,6.454506648,6.193612741,6.193612741,9.052275104,9.052275104,8.686378289,8.686378289,9.052275104
3623,flake8-polyfill-1.0.2,7,9.50E-05,0.00238,flake -polyfill,0.671641247,8,6.080548612,6.080548612,6.080548612,6.080548612,9.0532686,9.0532686,9.0532686,9.0532686,9.0532686
4859,pytest-asyncio-0.21.0,3,4.20E-05,0.00091,pytest-asyncio,0.742937316,11,6.727897271,6.727897271,6.727897271,6.270991474,9.055807436,9.055807436,9.055807436,8.440808314,9.055807436
12110,flake8-rst-docstrings-0.2.7,4,3.70E-05,0.00048,flake -rst-docstrings,0.648977094,8,5.885020554,5.885020554,5.885020554,5.885020554,9.068148334,9.068148334,9.068148334,9.068148334,9.068148334
3004,black-20.8b1,9,3.80E-05,0.00046,black- b,0.671641247,9,6.093037033,6.093037033,6.093037033,5.710919636,9.071862486,9.071862486,9.071862486,8.502931679,9.071862486
6658,baelfire-0.5.1,4,5.40E-05,0.00048,baelfire,0.671641247,8,6.094164835,6.094164835,6.094164835,6.094164835,9.07354166,9.07354166,9.07354166,9.07354166,9.07354166
12721,gpsd-format-0.0.3,6,3.50E-05,0,gpsd-format,0.654484025,8,5.94916035,5.94916035,5.94916035,5.94916035,9.089848068,9.089848068,9.089848068,9.089848068,9.089848068
