Id,Label,Degree,Pageranks,Eigencentrality,FinalRiskScore,In_reach,Out_reach,Outgoing Risk (Inreach),Incoming Risk (Outreach)
4746,adafruit-platformdetect-3.45.1,3,0.000199,0.00195,0.713165582,1,29,0.713165582,20.49733253
134,dnspython-2.3.0,27,0.001,0.01394,0.712805703,1,410,0.712805703,296.7859419
1071,dnspython-1.16.0,3,5.10E-05,0.00139,0.712805703,1,5,0.712805703,3.56433797
6177,dnspython-1.15.0,1,7.70E-05,0.00048,0.712805703,1,3,0.712805703,2.236930283
8890,dnspython-2.0.0,1,7.10E-05,0.00048,0.712805703,1,3,0.712805703,2.328380732
9189,dnspython-2.2.1,1,6.20E-05,0.00048,0.712805703,1,3,0.712805703,2.15197446
8166,dnspython-2.1.0,1,3.80E-05,0.00046,0.712805703,1,2,0.712805703,1.546993109
12754,fantasy-football-auction-0.9.97,1,4.20E-05,0.00046,0.712791308,1,2,0.712791308,1.560994894
1840,lark-1.1.5,6,0.000167,0.0034,0.712667054,1,38,0.712667054,28.8753786
849,pydicom-2.3.1,8,0.000136,0.0037,0.711879052,1,12,0.711879052,8.8851116
7586,pydicom-2.3.0,2,4.60E-05,0.00094,0.711879052,1,3,0.711879052,2.459060194
11548,pydicom-2.2.2,1,3.80E-05,0.00046,0.711879052,1,2,0.711879052,1.367344399
2594,dynprops-0.2.1,2,4.80E-05,0.00094,0.711430957,1,3,0.711430957,2.102117942
6510,gwcomm-genwch-0.0.5,2,6.00E-05,0.00091,0.711020841,1,3,0.711020841,2.148172077
13467,cancelable-0.0.4,1,4.60E-05,0.00048,0.711010458,1,3,0.711010458,2.095077261
7832,prepr-0.0.7,1,6.50E-05,0.00046,0.711009862,1,2,0.711009862,1.42201796
3772,defaultdict-nicknackgus-1.0.2,1,6.50E-05,0.00046,0.710958608,1,2,0.710958608,1.421987518
7409,lazy-imports-0.3.1,1,4.20E-05,0.00046,0.710952036,1,2,0.710952036,1.402166027
6595,kivy-garden-painter-0.2.4,1,3.70E-05,0.00046,0.71093037,1,2,0.71093037,1.542607624
1062,autopage-0.5.1,1,4.20E-05,0.00075,0.710839502,1,23,0.710839502,15.70920204
397,lark-parser-0.12.0,4,0.000105,0.0019,0.710830481,1,9,0.710830481,6.712440948
6714,lark-parser-0.10.1,1,8.40E-05,0.0005,0.710830481,1,5,0.710830481,3.836678769
1095,lark-parser-0.9.0,1,5.00E-05,0.00046,0.710830481,1,2,0.710830481,1.531616509
4140,lark-parser-0.6.4,1,6.50E-05,0.00046,0.710830481,1,2,0.710830481,1.382471728
4933,lark-parser-0.8.9,1,4.20E-05,0.00046,0.710830481,1,2,0.710830481,1.406017638
12250,texttable-fixed-0.8.3,1,3.60E-05,0.00046,0.710826649,1,2,0.710826649,1.292328267
6588,thefuzz-0.19.0,1,4.00E-05,0.00046,0.710795892,1,2,0.710795892,1.406376298
10762,fastalite-0.4.1,1,3.90E-05,0.00048,0.710766968,1,3,0.710766968,2.114063994
5885,noraise-0.0.16,2,7.70E-05,0.00098,0.710749434,1,6,0.710749434,4.309325667
10807,prcslib-4.1,1,5.00E-05,0.00046,0.710747879,1,2,0.710747879,1.421668818
4941,gurux-common-1.0.13,2,9.40E-05,0.00091,0.710629015,1,3,0.710629015,2.13082715
11340,librarian-0.3.0,1,6.50E-05,0.00046,0.710551623,1,2,0.710551623,1.421615661
3235,validate-email-1.3,5,6.90E-05,0.00235,0.710492295,1,11,0.710492295,8.022104728
11851,ezutils-0.0.5,1,4.20E-05,0.00046,0.710290609,1,2,0.710290609,1.557252232
268,threadpoolctl-3.1.0,11,0.000223,0.01145,0.710270602,1,364,0.710270602,266.2798828
4855,apispec-2.0.2,1,4.50E-05,0.00046,0.71020202,1,2,0.71020202,1.364577651
6767,squarify-0.4.3,1,3.90E-05,0.00046,0.710041681,1,2,0.710041681,1.43838996
1005,terminaltables-3.1.10,14,0.000142,0.00651,0.709934189,1,21,0.709934189,15.40464012
2724,terminaltables-3.1.0,1,3.90E-05,0.00046,0.709934189,1,2,0.709934189,1.522169788
3100,magicalimport-0.9.1,1,4.50E-05,0.00046,0.709929924,1,2,0.709929924,1.403007684
1634,petl-1.7.12,2,4.00E-05,0.00096,0.709899682,1,10,0.709899682,6.994748974
9841,stdlib-list-0.8.0,1,3.70E-05,0.00046,0.709881516,1,2,0.709881516,1.460524534
11921,colouration-2020.7.26,1,4.50E-05,0.00046,0.709512433,1,2,0.709512433,1.402597179
8769,json-dict-0.3.1615812759,1,4.20E-05,0.00046,0.709496934,1,2,0.709496934,1.420107341
1048,confluent-kafka-2.1.0,2,4.60E-05,0.00094,0.708883857,1,5,0.708883857,3.526218759
6871,confluent-kafka-2.0.2,1,5.00E-05,0.00046,0.708883857,1,2,0.708883857,1.393070974
1184,texttable-1.6.7,13,0.00024,0.00624,0.708822214,1,37,0.708822214,26.50579574
2260,y-py-0.5.9,2,9.10E-05,0.00099,0.708342595,1,13,0.708342595,8.363011288
7934,speedtest-cli-2.1.3,3,5.30E-05,0.00137,0.708125808,1,4,0.708125808,3.189391715
3072,vapory-0.1.2,1,4.10E-05,0.00046,0.707704193,1,2,0.707704193,1.519784726
3672,treys-0.1.8,1,5.00E-05,0.00046,0.707603928,1,2,0.707603928,1.539755182
9113,xvfbwrapper-0.2.9,1,5.10E-05,0.00048,0.707308803,1,3,0.707308803,2.551299286
582,tblib-1.7.0,4,5.30E-05,0.00207,0.706811729,1,119,0.706811729,85.6969038
789,tomli-2.0.1,54,0.001175,0.03078,0.70663582,1,386,0.70663582,276.5895505
5113,tomli-1.2.3,1,4.00E-05,0.00046,0.70663582,1,2,0.70663582,1.405090088
11815,textdistance-4.5.0,2,6.00E-05,0.00091,0.706606248,1,3,0.706606248,2.243407013
11182,jpype1-1.3.0,1,6.50E-05,0.00046,0.706551026,1,2,0.706551026,1.381875281
3858,pycodestyle-2.8.0,6,0.000176,0.00322,0.70649497,1,26,0.70649497,18.97267505
2568,pycodestyle-2.10.0,6,0.000132,0.00307,0.70649497,1,22,0.70649497,16.2832843
3634,pycodestyle-2.7.0,3,0.000146,0.00169,0.70649497,1,22,0.70649497,16.30679531
3013,pycodestyle-2.6.0,4,9.60E-05,0.00192,0.70649497,1,8,0.70649497,6.264918388
11410,pycodestyle-2.5.0,2,4.70E-05,0.00098,0.70649497,1,5,0.70649497,4.069205128
2495,pycodestyle-2.3.1,2,6.20E-05,0.00094,0.70649497,1,4,0.70649497,3.17898008
4258,pycodestyle-2.0.0,1,4.50E-05,0.00048,0.70649497,1,3,0.70649497,2.322944764
8692,pycodestyle-2.9.1,1,4.60E-05,0.00048,0.70649497,1,3,0.70649497,2.349683399
10417,xsdata-22.12,1,5.20E-05,0.00048,0.70645559,1,3,0.70645559,2.02241031
2397,simple-term-menu-1.6.1,2,4.40E-05,0.00091,0.705760617,1,3,0.705760617,2.061451051
2832,simple-term-menu-1.4.1,1,4.50E-05,0.00046,0.705760617,1,2,0.705760617,1.537586731
10863,zipstream-new-1.1.8,1,3.90E-05,0.0005,0.70531931,1,6,0.70531931,4.020506686
1479,scrypt-0.8.20,9,5.80E-05,0.00429,0.70522695,1,18,0.70522695,12.87873257
9466,yattag-1.15.1,2,4.70E-05,0.00094,0.704894218,1,4,0.704894218,2.85532618
12128,timeout-decorator-0.5.0,2,5.00E-05,0.00094,0.704842602,1,4,0.704842602,2.785967381
1991,tabview-1.4.4,1,3.60E-05,0.00046,0.704462173,1,2,0.704462173,1.453969517
1747,asyncpg-0.27.0,7,8.80E-05,0.00373,0.704354969,1,31,0.704354969,23.26752923
481,wcwidth-0.2.6,23,0.001198,0.01344,0.704142681,1,425,0.704142681,307.4953214
8172,wcwidth-0.2.5,4,0.000104,0.0019,0.704142681,1,10,0.704142681,6.360511754
7553,wcwidth-0.1.7,3,4.60E-05,0.00142,0.704142681,1,5,0.704142681,3.597495978
3026,zopfli-0.2.2,1,0.000148,0.00135,0.703968313,1,1099,0.703968313,815.9772525
12761,whatthepatch-1.0.4,1,6.50E-05,0.00046,0.703835479,1,2,0.703835479,1.373410886
496,send2trash-1.8.0,11,7.60E-05,0.00611,0.703829437,1,68,0.703829437,46.7608584
178,soupsieve-2.4.1,9,0.001304,0.0104,0.703829253,1,514,0.703829253,385.0270009
177,soupsieve-2.4,10,0.001315,0.01075,0.703829253,1,510,0.703829253,382.9984157
10222,soupsieve-2.3.2,2,7.60E-05,0.00109,0.703829253,1,111,0.703829253,85.05238637
3010,soupsieve-2.0.1,3,8.90E-05,0.00155,0.703829253,1,105,0.703829253,82.06844262
7093,soupsieve-2.3.1,2,7.70E-05,0.00104,0.703829253,1,103,0.703829253,80.54909322
4175,soupsieve-1.9.5,2,0.000149,0.001,0.703829253,1,101,0.703829253,78.88532194
2390,colr-0.9.1,5,8.40E-05,0.00237,0.703111795,1,8,0.703111795,5.697734942
1006,unicodecsv-0.14.1,11,9.50E-05,0.00525,0.702218085,1,17,0.702218085,11.92539509
8516,websocket-server-0.4,1,3.90E-05,0.00046,0.701924115,1,2,0.701924115,1.385906232
370,prometheus-client-0.16.0,22,0.000227,0.01122,0.701921834,1,90,0.701921834,62.39547265
11383,prometheus-client-0.14.1,3,4.30E-05,0.00153,0.701921834,1,8,0.701921834,4.920537939
5182,prometheus-client-0.7.1,3,7.10E-05,0.00137,0.701921834,1,4,0.701921834,2.893072627
1919,prometheus-client-0.9.0,1,4.50E-05,0.00048,0.701921834,1,3,0.701921834,2.246383746
13261,prometheus-client-0.15.0,2,6.60E-05,0.00094,0.701921834,1,3,0.701921834,2.221650982
12404,dynaconf-3.1.12,2,4.70E-05,0.00091,0.701653788,1,3,0.701653788,2.517716503
4607,trollsift-0.5.0,2,4.40E-05,0.00091,0.701493563,1,3,0.701493563,2.148177712
1393,wasabi-1.1.1,4,5.90E-05,0.00228,0.700858514,1,27,0.700858514,19.13974848
4361,wasabi-0.10.1,2,4.00E-05,0.00101,0.700858514,1,7,0.700858514,4.461798631
346,sniffio-1.3.0,29,0.000956,0.01699,0.700285548,1,379,0.700285548,273.4409127
11388,sniffio-1.2.0,2,5.20E-05,0.00096,0.700285548,1,8,0.700285548,4.988595478
6301,zxcvbn-4.4.28,2,3.90E-05,0.00091,0.70027158,1,3,0.70027158,1.954931915
9334,zxcvbn-1.0,1,6.50E-05,0.00046,0.70027158,1,2,0.70027158,1.376096347
6220,html5tagger-1.3.0,2,7.20E-05,0.00098,0.699927818,1,5,0.699927818,3.948793744
1957,easyinject-0.3,1,4.20E-05,0.00046,0.6998631,1,2,0.6998631,1.503536818
1371,smmap-5.0.0,4,0.001228,0.00224,0.699797355,1,163,0.699797355,121.7957791
2711,smmap2-2.0.5,4,0.00015,0.00194,0.699797355,1,9,0.699797355,6.410410243
9410,smmap-3.0.4,2,8.60E-05,0.00096,0.699797355,1,5,0.699797355,3.307125168
1206,singledispatch-4.0.0,8,9.40E-05,0.00383,0.699763132,1,17,0.699763132,13.3170272
12926,climb-0.3.2,1,4.50E-05,0.00046,0.699706546,1,2,0.699706546,1.390041154
12931,acestream-0.2.0,1,6.50E-05,0.00046,0.69969778,1,2,0.69969778,1.390965429
6610,mkdocs-material-extensions-1.1.1,5,7.80E-05,0.00233,0.699629291,1,8,0.699629291,5.848680034
3530,pybind11-2.10.4,13,0.000197,0.00605,0.699316373,1,19,0.699316373,14.28072851
12715,pybind11-2.2.4,1,6.50E-05,0.00046,0.699316373,1,2,0.699316373,1.3746156
9210,svg-path-6.2,2,4.10E-05,0.00091,0.699243166,1,3,0.699243166,2.27287795
5034,segno-1.4.1,1,4.10E-05,0.00046,0.697863572,1,2,0.697863572,1.360661713
4536,commandlib-0.3.5,5,6.20E-05,0.00229,0.697842659,1,6,0.697842659,4.841477965
7384,closure-20191111,3,3.70E-05,0.00142,0.697669278,1,6,0.697669278,3.89807475
1198,txaio-23.1.1,2,5.10E-05,0.00118,0.697625474,1,20,0.697625474,15.1572417
1958,simhash-1.8.0,1,4.20E-05,0.00046,0.697498645,1,2,0.697498645,1.501172363
12670,pysam-0.18.0,1,3.70E-05,0.00046,0.697125396,1,2,0.697125396,1.489074051
4592,texsoup-0.3.1,1,3.70E-05,0.00046,0.696944839,1,2,0.696944839,1.544555519
3645,dirlistproc-1.4.5,2,4.50E-05,0.00094,0.696381853,1,4,0.696381853,2.739163018
2044,screeninfo-0.8.1,3,4.70E-05,0.00139,0.69633776,1,5,0.69633776,3.340991488
6249,screeninfo-0.6.7,1,3.90E-05,0.00046,0.69633776,1,2,0.69633776,1.39151078
1158,pywsse-0.1.5.2,1,4.00E-05,0.00046,0.695855597,1,2,0.695855597,1.516601502
2444,cssmin-0.2.0,8,7.00E-05,0.00375,0.695667576,1,12,0.695667576,8.65418569
8444,morton-py-1.3,1,9.00E-05,0.00048,0.695627805,1,3,0.695627805,2.075871746
13087,elevate-0.1.3,1,5.00E-05,0.00046,0.695613297,1,2,0.695613297,1.527381893
5341,pickle-mixin-1.0.2,1,3.90E-05,0.00046,0.695521557,1,2,0.695521557,1.528092609
5102,ms-cv-0.1.1,1,4.20E-05,0.00046,0.695433399,1,2,0.695433399,1.373659294
273,mpmath-1.3.0,16,0.00047,0.00808,0.695357159,1,225,0.695357159,164.7501789
8915,blake3-0.3.3,1,3.80E-05,0.00046,0.695289672,1,2,0.695289672,1.515145158
9440,blake3-0.2.1,1,4.10E-05,0.00046,0.695289672,1,2,0.695289672,1.515613529
1668,enum34-1.1.10,11,0.000119,0.00505,0.695285234,1,13,0.695285234,9.48052981
9731,proxy-tools-0.1.0,1,5.30E-05,0.00048,0.695274407,1,3,0.695274407,2.216355282
10784,nanotime-0.5.2,1,4.00E-05,0.00046,0.695258059,1,2,0.695258059,1.527038666
11438,hash-calc-1.1.0,1,5.00E-05,0.00046,0.695226348,1,2,0.695226348,1.390426673
6398,oscan-0.0.6,1,4.60E-05,0.00048,0.695209601,1,4,0.695209601,2.843275946
13145,ed25519-1.5,1,4.20E-05,0.00046,0.695208481,1,2,0.695208481,1.333692536
5511,ph-units-1.0.6,1,4.20E-05,0.00046,0.695206454,1,2,0.695206454,1.370434288
2196,cage-api-3.1.0,3,0.000118,0.00144,0.695201219,1,4,0.695201219,2.780881166
11439,hexlib-2.0.3,1,5.00E-05,0.00046,0.695200696,1,2,0.695200696,1.390401021
1483,jesth-0.0.6,1,0.000142,0.00055,0.69517921,1,8,0.69517921,6.022872425
6388,litemark-0.0.4,1,3.90E-05,0.00048,0.695170425,1,3,0.695170425,2.148430029
3648,hbreader-0.9.1,1,7.40E-05,0.0005,0.695162495,1,5,0.695162495,3.433135973
2106,phrases-case-0.1.1,1,4.20E-05,0.00046,0.695162014,1,2,0.695162014,1.394810683
64,frozenlist-1.3.3,8,0.00041,0.00938,0.69515444,1,520,0.69515444,377.6234696
13016,morphys-1.0,1,4.50E-05,0.00048,0.695145243,1,3,0.695145243,2.083582683
4272,pyykov-1.1,1,6.50E-05,0.00046,0.695143593,1,2,0.695143593,1.390187183
6212,paperbnf-1.0,1,6.50E-05,0.00046,0.695140946,1,2,0.695140946,1.379286415
1053,emoji-2.2.0,6,8.60E-05,0.00285,0.695140752,1,12,0.695140752,8.973181966
2014,emoji-0.5.4,1,3.80E-05,0.00046,0.695140752,1,2,0.695140752,1.379809283
3728,emoji-1.6.1,1,3.80E-05,0.00046,0.695140752,1,2,0.695140752,1.485065569
10529,loopa-0.0.2,2,4.70E-05,0.00091,0.695128566,1,3,0.695128566,2.085305337
10315,gqylpy-exception-1.3.2,1,6.50E-05,0.00046,0.695124692,1,2,0.695124692,1.390251538
4246,httplink-0.2.0,1,5.10E-05,0.00048,0.695123513,1,3,0.695123513,2.115741017
5242,ezenv-0.92,1,7.70E-05,0.00048,0.695114075,1,3,0.695114075,2.359136174
6386,kurl-0.0.6,1,3.90E-05,0.00048,0.695113595,1,3,0.695113595,2.148373199
6367,bytesparse-0.0.6,1,4.50E-05,0.00046,0.695107326,1,2,0.695107326,1.389912358
6569,hexdump-3.3,5,6.80E-05,0.00235,0.695105482,1,8,0.695105482,5.601291751
6387,litedao-0.0.7,1,3.90E-05,0.00048,0.695091911,1,3,0.695091911,2.148351515
4758,envinfopy-0.0.7,1,3.80E-05,0.00046,0.695085191,1,2,0.695085191,1.526893971
13324,lys-1.0,1,4.20E-05,0.00046,0.695084759,1,2,0.695084759,1.35782721
3441,ipcorepackager-0.6,1,5.50E-05,0.00052,0.695063242,1,5,0.695063242,3.413057614
7230,etcd-distro-3.5.1,2,4.20E-05,0.00103,0.695056217,1,7,0.695056217,4.924587515
13572,errr-1.2.0,1,3.70E-05,0.0005,0.695037425,1,4,0.695037425,2.823638584
7069,escapism-1.0.1,1,3.80E-05,0.00048,0.695021354,1,3,0.695021354,2.070781706
3443,pymathbitprecise-1.0,1,5.80E-05,0.00048,0.694997829,1,6,0.694997829,4.096248944
6390,probed-0.0.11,1,3.90E-05,0.00048,0.694987531,1,3,0.694987531,2.148247135
13188,daemoniker-0.2.3,1,3.90E-05,0.00046,0.694982512,1,2,0.694982512,1.390068574
173,pylintfileheader-0.3.2,1,4.50E-05,0.00046,0.694963034,1,2,0.694963034,1.390147121
2971,translationstring-1.4,3,8.50E-05,0.00178,0.694935315,1,20,0.694935315,15.2435534
5705,gos-0.9,1,4.20E-05,0.00046,0.694818296,1,2,0.694818296,1.389867319
12698,optionsfactory-1.0.11,1,3.80E-05,0.00046,0.694812461,1,2,0.694812461,1.356659269
975,hat-aio-0.7.7,12,0.000118,0.00578,0.694790974,1,13,0.694790974,8.764095087
10656,pyhtzee-1.2.7,1,5.00E-05,0.00046,0.694790251,1,2,0.694790251,1.52628403
257,prompt-0.4.1,1,6.50E-05,0.00046,0.694779975,1,2,0.694779975,1.526626236
4867,errorhandler-2.0.1,2,4.50E-05,0.00091,0.694751146,1,3,0.694751146,2.600295352
13335,jsonable-0.3.1,1,8.40E-05,0.0005,0.694725485,1,8,0.694725485,5.98371622
10104,commandlines-0.4.1,1,6.50E-05,0.00046,0.694558157,1,2,0.694558157,1.389590578
4718,pyrustic-0.1.15,1,6.50E-05,0.00046,0.694461973,1,2,0.694461973,1.662724827
977,hat-util-0.6.9,11,0.000164,0.00551,0.694412484,1,15,0.694412484,10.19359919
5467,hat-util-0.5.10,12,0.000218,0.00599,0.694412484,1,15,0.694412484,10.24396384
6497,crccheck-1.3.0,2,5.30E-05,0.00091,0.694356923,1,3,0.694356923,2.164280342
693,dash-core-components-2.0.0,4,6.30E-05,0.00214,0.694344765,1,17,0.694344765,12.68090256
6886,query-string-2020.12.3,1,4.00E-05,0.00048,0.694126081,1,3,0.694126081,2.346725142
2864,brevity-0.2.17,1,3.70E-05,0.00046,0.693889431,1,2,0.693889431,1.325283104
9185,tld-0.13,1,5.00E-05,0.00046,0.693397225,1,2,0.693397225,1.541021932
3161,ligotimegps-2.0.1,1,3.80E-05,0.00057,0.693143899,1,7,0.693143899,4.731719708
2560,semantic-version-2.10.0,11,0.000113,0.00533,0.692931909,1,34,0.692931909,24.5293172
5707,semantic-version-2.6.0,2,5.20E-05,0.00091,0.692931909,1,3,0.692931909,2.194745644
12249,semantic-version-2.8.5,1,3.60E-05,0.00046,0.692931909,1,2,0.692931909,1.274433527
4427,yaspin-1.5.0,1,4.00E-05,0.00046,0.692735626,1,2,0.692735626,1.513380013
8077,yaspin-0.17.0,1,3.70E-05,0.00046,0.692735626,1,2,0.692735626,1.376869104
7899,ebcdic-1.1.1,1,4.20E-05,0.00048,0.692602385,1,4,0.692602385,2.820302212
7242,zstd-1.5.5.1,3,5.70E-05,0.00142,0.691395088,1,7,0.691395088,4.743051286
2453,py-dmidecode-0.1.0,1,4.10E-05,0.00046,0.691359394,1,2,0.691359394,1.539721918
10076,web-fragments-2.0.0,1,4.60E-05,0.00052,0.691291571,1,5,0.691291571,3.5862029
2319,utm-0.7.0,4,5.00E-05,0.00183,0.691226909,1,5,0.691226909,3.764767543
3546,pydyf-0.6.0,1,4.00E-05,0.0005,0.691145769,1,4,0.691145769,2.949180681
383,shellingham-1.5.1,8,0.000189,0.00513,0.690978053,1,120,0.690978053,87.5753369
389,xyzservices-2023.2.0,4,6.60E-05,0.00227,0.690463535,1,135,0.690463535,98.381483
1883,pypdf2-3.0.1,12,8.50E-05,0.00555,0.690325876,1,16,0.690325876,12.68230042
7873,pypdf-3.8.0,2,6.60E-05,0.00091,0.690325876,1,3,0.690325876,2.09731618
10776,pypdf-3.7.1,1,3.90E-05,0.00048,0.690325876,1,3,0.690325876,2.130655525
13159,pypdf2-1.26.0,1,3.90E-05,0.00046,0.690325876,1,2,0.690325876,1.658974869
10139,virtualenv-clone-0.5.7,1,4.30E-05,0.00048,0.690295241,1,3,0.690295241,2.143452584
6031,suds-py3-1.4.5.0,1,5.10E-05,0.00048,0.69007517,1,3,0.69007517,2.202357775
5695,arguments-76,3,5.60E-05,0.00139,0.689575757,1,4,0.689575757,2.790842501
614,uritemplate-4.1.1,26,0.000324,0.0143,0.689428078,1,150,0.689428078,112.9498936
1868,uritemplate-3.0.1,14,0.000134,0.00695,0.689428078,1,39,0.689428078,27.47134744
8477,uritemplate-3.0.0,2,4.50E-05,0.00094,0.689428078,1,3,0.689428078,2.19146403
5444,pyjwt-1.7.1,5,0.000102,0.00238,0.689097695,1,9,0.689097695,6.152910622
1486,pyjwt-2.5.0,3,5.10E-05,0.00142,0.689097695,1,6,0.689097695,4.32016155
2372,pyjwt-2.4.0,2,5.20E-05,0.00091,0.689097695,1,3,0.689097695,1.926798607
6017,pyjwt-2.3.0,1,3.60E-05,0.00046,0.689097695,1,2,0.689097695,1.373226332
3167,smbus2-0.4.2,4,0.000139,0.00183,0.688524314,1,5,0.688524314,3.77738907
10606,mo-future-3.147.20327,5,0.000174,0.00247,0.688521252,1,7,0.688521252,4.75838103
12832,fsspec-2021.11.1,3,5.80E-05,0.00142,0.68849028,1,4,0.68849028,2.835073597
10560,faiss-cpu-1.7.3,1,4.10E-05,0.00046,0.688459329,1,2,0.688459329,1.501234863
689,tensorboard-plugin-wit-1.8.1,3,4.30E-05,0.00157,0.687486018,1,64,0.687486018,47.77442443
3524,vine-5.0.0,6,0.000198,0.00313,0.686072009,1,22,0.686072009,15.26027707
7397,vine-1.3.0,4,0.000176,0.00194,0.686072009,1,17,0.686072009,11.28849412
867,simpleeval-0.9.13,10,8.80E-05,0.00479,0.685655663,1,26,0.685655663,18.13129851
4086,svgwrite-1.4.3,5,0.000124,0.00231,0.685593108,1,8,0.685593108,6.007043686
2393,printdebug-0.3.5,1,4.40E-05,0.00048,0.685396607,1,3,0.685396607,2.10778797
2692,grandiso-2.1.1,1,4.50E-05,0.00046,0.685329452,1,2,0.685329452,1.385745435
2072,unicodedata2-15.0.0,2,0.000154,0.0018,0.685328127,1,1099,0.685328127,815.9586123
194,zipp-3.15.0,15,0.000858,0.00885,0.685200734,1,362,0.685200734,262.9716064
579,zipp-3.1.0,2,0.000195,0.00151,0.685200734,1,270,0.685200734,196.7534041
6022,zipp-3.8.0,5,0.000102,0.00235,0.685200734,1,7,0.685200734,5.115562348
3058,zipp-3.4.1,2,8.20E-05,0.00096,0.685200734,1,4,0.685200734,3.098584491
4163,jsonpath-0.82,5,8.00E-05,0.0024,0.684720233,1,11,0.684720233,7.933640864
1530,pydispatcher-2.0.7,5,7.00E-05,0.00246,0.684642318,1,19,0.684642318,13.58833216
9915,path-and-address-2.0.1,1,3.90E-05,0.00046,0.684638045,1,2,0.684638045,1.295740555
4600,datedown-0.4,1,3.80E-05,0.00046,0.684627252,1,2,0.684627252,1.346996737
5470,baubles-1.6,4,6.00E-05,0.00194,0.684545437,1,5,0.684545437,3.439027323
1244,nafflib-1.0.2,1,4.10E-05,0.00046,0.684509843,1,2,0.684509843,1.338308366
12390,property-2.6.2,1,3.80E-05,0.00046,0.684474886,1,2,0.684474886,1.487160445
6035,a10-openstack-lib-0.2.1,2,7.70E-05,0.00094,0.684447225,1,4,0.684447225,2.702937928
375,gymnasium-notices-0.0.1,1,4.50E-05,0.00048,0.684439134,1,9,0.684439134,6.055762954
12919,dict-digger-0.2.1,1,4.50E-05,0.00046,0.684352774,1,2,0.684352774,1.502075555
85,gym-notices-0.0.8,4,0.00041,0.00439,0.684347051,1,126,0.684347051,97.51257077
2043,panda3d-1.10.13,4,0.000113,0.00192,0.68432657,1,6,0.68432657,3.777489495
10918,abi3info-2023.3.20,1,3.90E-05,0.00046,0.684303824,1,2,0.684303824,1.368560378
10613,pyella-0.1.0,1,4.10E-05,0.00046,0.684185409,1,2,0.684185409,1.367977651
5330,mplogger-1.1.0,1,3.80E-05,0.00048,0.684184271,1,3,0.684184271,2.056572629
8725,bluetooth-data-tools-0.4.0,1,4.20E-05,0.00046,0.684153404,1,2,0.684153404,1.352078493
1427,pint-0.20.1,19,0.000154,0.00906,0.684152867,1,33,0.684152867,23.33034585
9320,pint-0.7.2,1,5.40E-05,0.00048,0.684152867,1,3,0.684152867,2.139082153
9495,pint-0.19.2,1,3.80E-05,0.00046,0.684152867,1,2,0.684152867,1.348520447
119,rfc3986-validator-0.1.1,2,9.50E-05,0.00336,0.684146445,1,333,0.684146445,236.9497145
2986,editables-0.3,1,6.70E-05,0.00068,0.684086472,1,14,0.684086472,9.467297806
11254,editables-0.2,1,3.80E-05,0.00046,0.684086472,1,2,0.684086472,1.338075312
5704,enum-compat-0.0.3,4,9.90E-05,0.00192,0.684083995,1,11,0.684083995,7.934630799
11023,enum-compat-0.0.2,2,7.40E-05,0.00094,0.684083995,1,3,0.684083995,1.985938654
7614,ci-info-0.3.0,1,5.10E-05,0.00048,0.684076392,1,4,0.684076392,2.941575926
5140,bech32-1.2.0,2,4.40E-05,0.00091,0.684068736,1,3,0.684068736,2.348414599
3354,entrypoint2-1.1,2,6.40E-05,0.00098,0.684053635,1,7,0.684053635,4.853731574
737,acdh-arche-assets-3.12.0,1,4.90E-05,0.00048,0.684046557,1,3,0.684046557,2.051753042
3466,python-ntlm-1.1.0,1,4.80E-05,0.00048,0.684042739,1,3,0.684042739,2.169040994
7059,multifruits-0.1.5,1,4.20E-05,0.00046,0.684029068,1,2,0.684029068,1.653084795
9762,readlike-0.1.3,2,4.40E-05,0.00094,0.683987491,1,4,0.683987491,3.076098126
11872,py3rijndael-0.3.3,1,4.00E-05,0.00048,0.683954323,1,3,0.683954323,2.022862523
1088,korean-lunar-calendar-0.3.1,2,5.80E-05,0.00107,0.683837011,1,15,0.683837011,10.39652039
6930,acdh-django-charts-0.5.3,1,3.90E-05,0.00048,0.683794639,1,4,0.683794639,2.757489732
2321,isoweek-1.3.3,1,4.30E-05,0.00048,0.683761871,1,3,0.683761871,2.184522137
3442,pydigitalwavetools-1.2,1,5.50E-05,0.00052,0.6837599,1,5,0.6837599,3.401754272
6288,magicdict-1.0.6,2,9.20E-05,0.00094,0.683607069,1,3,0.683607069,2.051077072
2993,easy-vector-0.1.0,1,4.10E-05,0.00046,0.683463466,1,2,0.683463466,1.515170226
13142,scitrack-2021.5.3,1,4.00E-05,0.00048,0.68346077,1,3,0.68346077,2.033758379
9207,dxfwrite-1.2.2,1,3.60E-05,0.00046,0.683454,1,2,0.683454,1.502459823
7206,depinfo-1.7.0,1,3.70E-05,0.00048,0.683231869,1,4,0.683231869,2.770584083
207,pytzdata-2020.1,3,0.000142,0.00198,0.682888687,1,38,0.682888687,28.65678298
6171,arbytmap-1.1.2,2,5.70E-05,0.00096,0.682825325,1,4,0.682825325,2.704939018
2975,venusian-3.0.0,3,0.000105,0.00171,0.68258844,1,19,0.68258844,14.30721171
4345,suds-community-1.1.2,1,3.70E-05,0.00048,0.682521747,1,3,0.682521747,2.341284294
4668,bed-reader-0.2.29,1,3.90E-05,0.0005,0.681412372,1,4,0.681412372,2.999445319
